ID,YEAR,MONTH,DAY,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WESD,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
USW00024257,2019,2,28,,,23.0,,,0.0,0.0,0.0,105.0,128.0,44.0,,,190.0,180.0,,,,63.0,72.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,2,29,,,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,2,3,,,30.0,,,191.0,0.0,0.0,94.0,106.0,78.0,,,170.0,180.0,,,,107.0,139.0,,1.0,-9999.0,1.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,2,30,,,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,2,31,,,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,2,4,,,41.0,,,71.0,0.0,0.0,83.0,100.0,33.0,,,170.0,150.0,,,,112.0,148.0,,1.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,2,5,,,18.0,,,10.0,0.0,0.0,47.0,106.0,-5.0,,,140.0,140.0,,,,45.0,58.0,,1.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,2,6,,,8.0,,,0.0,0.0,0.0,51.0,100.0,-10.0,,,190.0,170.0,,,,36.0,49.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,2,7,,,16.0,,,0.0,0.0,0.0,40.0,100.0,-5.0,,,160.0,180.0,,,,45.0,72.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,2,8,,,8.0,,,0.0,0.0,0.0,63.0,106.0,22.0,,,150.0,160.0,,,,36.0,40.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,2,9,,,57.0,,,33.0,0.0,0.0,74.0,94.0,17.0,,,170.0,170.0,,,,174.0,210.0,,1.0,-9999.0,1.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,1,,,16.0,,,3.0,0.0,0.0,91.0,128.0,44.0,,,160.0,150.0,,,,58.0,67.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,10,,,26.0,,,8.0,0.0,0.0,75.0,156.0,56.0,,,360.0,360.0,,,,67.0,81.0,,1.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,11,,,32.0,,,0.0,0.0,0.0,125.0,206.0,67.0,,,20.0,350.0,,,,72.0,89.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,12,,,31.0,,,0.0,0.0,0.0,116.0,178.0,50.0,,,10.0,10.0,,,,103.0,130.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,13,,,25.0,,,0.0,0.0,0.0,93.0,172.0,6.0,,,10.0,360.0,,,,72.0,85.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,14,,,44.0,,,0.0,0.0,0.0,116.0,211.0,39.0,,,10.0,10.0,,,,94.0,112.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,15,,,10.0,,,0.0,0.0,0.0,125.0,228.0,11.0,,,30.0,40.0,,,,45.0,58.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,16,,,9.0,,,0.0,0.0,0.0,126.0,228.0,17.0,,,100.0,130.0,,,,36.0,40.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,17,,,9.0,,,0.0,0.0,0.0,140.0,233.0,61.0,,,160.0,140.0,,,,31.0,63.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,1.0,,,,,,,,,,,,,,
USW00024257,2019,3,18,,,11.0,,,0.0,0.0,0.0,144.0,244.0,44.0,,,190.0,150.0,,,,45.0,58.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,19,,,17.0,,,0.0,0.0,0.0,161.0,222.0,94.0,,,130.0,130.0,,,,89.0,112.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,2,,,24.0,,,175.0,0.0,0.0,99.0,156.0,72.0,,,360.0,340.0,,,,54.0,72.0,,1.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,20,,,47.0,,,142.0,0.0,0.0,143.0,172.0,94.0,,,170.0,170.0,,,,165.0,215.0,,1.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,21,,,17.0,,,0.0,0.0,0.0,116.0,183.0,78.0,,,150.0,150.0,,,,58.0,67.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,22,,,19.0,,,155.0,0.0,0.0,107.0,111.0,67.0,,,190.0,190.0,,,,58.0,67.0,,1.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,23,,,23.0,,,69.0,0.0,0.0,104.0,156.0,89.0,,,190.0,190.0,,,,67.0,81.0,,1.0,-9999.0,1.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,24,,,9.0,,,0.0,0.0,0.0,104.0,172.0,39.0,,,190.0,180.0,,,,36.0,54.0,,1.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,25,,,23.0,,,175.0,0.0,0.0,108.0,117.0,83.0,,,170.0,170.0,,,,94.0,116.0,,1.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,26,,,19.0,,,61.0,0.0,0.0,107.0,156.0,78.0,,,180.0,160.0,,,,54.0,63.0,,1.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,27,,,35.0,,,589.0,0.0,0.0,115.0,178.0,50.0,,,160.0,150.0,,,,139.0,170.0,,1.0,-9999.0,1.0,1.0,1.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,28,,,45.0,,,23.0,0.0,0.0,89.0,133.0,50.0,,,170.0,170.0,,,,116.0,134.0,,1.0,-9999.0,-9999.0,-9999.0,-9999.0,,,1.0,,,,,,,,,,,,,,
USW00024257,2019,3,29,,,20.0,,,0.0,0.0,0.0,111.0,172.0,72.0,,,180.0,170.0,,,,58.0,67.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,3,,,7.0,,,71.0,0.0,0.0,114.0,144.0,94.0,,,160.0,160.0,,,,36.0,49.0,,1.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,30,,,24.0,,,0.0,0.0,0.0,133.0,228.0,67.0,,,340.0,330.0,,,,63.0,134.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,31,,,20.0,,,0.0,0.0,0.0,149.0,250.0,56.0,,,160.0,170.0,,,,45.0,49.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,4,,,26.0,,,15.0,0.0,0.0,115.0,144.0,89.0,,,170.0,170.0,,,,76.0,103.0,,1.0,1.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,5,,,16.0,,,262.0,0.0,0.0,100.0,106.0,83.0,,,160.0,160.0,,,,76.0,94.0,,1.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,6,,,71.0,,,173.0,0.0,0.0,116.0,150.0,100.0,,,170.0,160.0,,,,130.0,165.0,,1.0,-9999.0,1.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,7,,,23.0,,,234.0,0.0,0.0,107.0,111.0,83.0,,,190.0,180.0,,,,72.0,89.0,,1.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,8,,,30.0,,,10.0,0.0,0.0,85.0,122.0,56.0,,,230.0,220.0,,,,103.0,130.0,,1.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,3,9,,,39.0,,,206.0,0.0,0.0,72.0,78.0,44.0,,,180.0,180.0,,,,89.0,103.0,,1.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,1,,,16.0,,,48.0,0.0,0.0,169.0,194.0,117.0,,,120.0,120.0,,,,40.0,54.0,,1.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,10,,,35.0,,,0.0,0.0,0.0,141.0,233.0,56.0,,,30.0,10.0,,,,76.0,98.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,11,,,29.0,,,0.0,0.0,0.0,154.0,194.0,94.0,,,280.0,290.0,,,,63.0,89.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,12,,,29.0,,,0.0,0.0,0.0,154.0,244.0,72.0,,,360.0,10.0,,,,72.0,107.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,13,,,29.0,,,0.0,0.0,0.0,177.0,239.0,111.0,,,190.0,200.0,,,,63.0,76.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,14,,,31.0,,,0.0,0.0,0.0,177.0,200.0,133.0,,,170.0,190.0,,,,81.0,98.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,15,,,33.0,,,38.0,0.0,0.0,145.0,150.0,89.0,,,170.0,180.0,,,,89.0,121.0,,1.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,16,,,19.0,,,3.0,0.0,0.0,118.0,206.0,83.0,,,10.0,320.0,,,,40.0,63.0,,1.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,17,,,14.0,,,0.0,0.0,0.0,163.0,294.0,67.0,,,350.0,330.0,,,,45.0,67.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,18,,,16.0,,,0.0,0.0,0.0,201.0,289.0,100.0,,,150.0,150.0,,,,54.0,63.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,19,,,16.0,,,0.0,0.0,0.0,206.0,278.0,117.0,,,180.0,190.0,,,,63.0,76.0,,-9999.0,,1.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,2,,,20.0,,,132.0,0.0,0.0,131.0,161.0,111.0,,,180.0,180.0,,,,63.0,85.0,,1.0,,1.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,20,,,31.0,,,20.0,0.0,0.0,198.0,217.0,122.0,,,360.0,360.0,,,,94.0,107.0,,-9999.0,,1.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,21,,,32.0,,,0.0,0.0,0.0,166.0,261.0,94.0,,,20.0,20.0,,,,94.0,107.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,22,,,35.0,,,0.0,0.0,0.0,203.0,311.0,111.0,,,10.0,320.0,,,,81.0,107.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,23,,,31.0,,,0.0,0.0,0.0,252.0,339.0,172.0,,,340.0,30.0,,,,72.0,94.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,24,,,24.0,,,0.0,0.0,0.0,256.0,328.0,167.0,,,360.0,10.0,,,,58.0,76.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,25,,,20.0,,,0.0,0.0,0.0,242.0,317.0,156.0,,,170.0,200.0,,,,58.0,76.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,26,,,14.0,,,0.0,0.0,0.0,231.0,317.0,133.0,,,10.0,30.0,,,,45.0,63.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,27,,,34.0,,,0.0,0.0,0.0,242.0,306.0,156.0,,,170.0,360.0,,,,63.0,85.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,28,,,40.0,,,0.0,0.0,0.0,224.0,289.0,139.0,,,20.0,10.0,,,,107.0,134.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,29,,,39.0,,,0.0,0.0,0.0,230.0,294.0,172.0,,,350.0,320.0,,,,72.0,103.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,3,,,30.0,,,18.0,0.0,0.0,134.0,172.0,117.0,,,190.0,180.0,,,,63.0,76.0,,1.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,30,,,44.0,,,0.0,0.0,0.0,197.0,233.0,94.0,,,30.0,50.0,,,,103.0,134.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,31,,,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,4,,,44.0,,,0.0,0.0,0.0,144.0,178.0,117.0,,,160.0,160.0,,,,112.0,139.0,,1.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,5,,,79.0,,,23.0,0.0,0.0,138.0,167.0,117.0,,,170.0,170.0,,,,139.0,174.0,,1.0,,1.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,6,,,61.0,,,3.0,0.0,0.0,140.0,172.0,122.0,,,160.0,170.0,,,,107.0,134.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,7,,,39.0,,,5.0,0.0,0.0,162.0,200.0,144.0,,,190.0,180.0,,,,76.0,107.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,4,8,,,37.0,,,241.0,0.0,0.0,177.0,194.0,117.0,,,180.0,180.0,,,,107.0,139.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
USW00024257,2019,4,9,,,39.0,,,0.0,0.0,0.0,154.0,206.0,100.0,,,10.0,360.0,,,,94.0,130.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,1,,,13.0,,,0.0,0.0,0.0,159.0,256.0,61.0,,,120.0,50.0,,,,58.0,81.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,10,,,36.0,,,0.0,0.0,0.0,244.0,339.0,139.0,,,20.0,30.0,,,,107.0,134.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,11,,,20.0,,,0.0,0.0,0.0,228.0,317.0,128.0,,,170.0,190.0,,,,63.0,76.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,12,,,21.0,,,0.0,0.0,0.0,227.0,311.0,139.0,,,160.0,160.0,,,,63.0,89.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,13,,,22.0,,,0.0,0.0,0.0,221.0,278.0,161.0,,,180.0,200.0,,,,67.0,89.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,14,,,22.0,,,0.0,0.0,0.0,204.0,239.0,139.0,,,160.0,180.0,,,,63.0,76.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,15,,,55.0,,,175.0,0.0,0.0,179.0,183.0,139.0,,,160.0,160.0,,,,130.0,183.0,,1.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,16,,,96.0,,,127.0,0.0,0.0,143.0,178.0,111.0,,,160.0,160.0,,,,183.0,233.0,,-9999.0,,1.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,17,,,36.0,,,0.0,0.0,0.0,134.0,194.0,106.0,,,170.0,160.0,,,,76.0,89.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,18,,,31.0,,,191.0,0.0,0.0,140.0,139.0,94.0,,,180.0,180.0,,,,107.0,139.0,,1.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,19,,,35.0,,,147.0,0.0,0.0,111.0,172.0,89.0,,,160.0,150.0,,,,89.0,116.0,,1.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,2,,,16.0,,,0.0,0.0,0.0,176.0,278.0,72.0,,,150.0,120.0,,,,40.0,58.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,20,,,46.0,,,0.0,0.0,0.0,140.0,206.0,106.0,,,170.0,180.0,,,,116.0,148.0,,-9999.0,,1.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,21,,,47.0,,,104.0,0.0,0.0,144.0,161.0,106.0,,,180.0,170.0,,,,107.0,130.0,,1.0,,1.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,22,,,31.0,,,0.0,0.0,0.0,152.0,272.0,83.0,,,20.0,20.0,,,,98.0,116.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,23,,,35.0,,,0.0,0.0,0.0,213.0,283.0,150.0,,,30.0,20.0,,,,107.0,130.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,24,,,36.0,,,30.0,0.0,0.0,201.0,261.0,122.0,,,340.0,330.0,,,,125.0,259.0,,-9999.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
USW00024257,2019,5,25,,,138.0,,,99.0,0.0,0.0,199.0,261.0,117.0,,,340.0,330.0,,,,201.0,393.0,,1.0,,1.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,26,,,37.0,,,28.0,0.0,0.0,152.0,189.0,94.0,,,180.0,320.0,,,,67.0,103.0,,1.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,27,,,23.0,,,13.0,0.0,0.0,163.0,222.0,133.0,,,160.0,160.0,,,,76.0,103.0,,1.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,28,,,29.0,,,0.0,0.0,0.0,194.0,311.0,122.0,,,30.0,360.0,,,,67.0,85.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,29,,,32.0,,,114.0,0.0,0.0,249.0,333.0,161.0,,,150.0,150.0,,,,130.0,174.0,,-9999.0,,1.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,3,,,17.0,,,0.0,0.0,0.0,189.0,289.0,83.0,,,140.0,160.0,,,,54.0,81.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,30,,,18.0,,,0.0,0.0,0.0,229.0,300.0,144.0,,,200.0,70.0,,,,81.0,107.0,,-9999.0,,1.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,31,,,31.0,,,0.0,0.0,0.0,226.0,339.0,139.0,,,360.0,40.0,,,,94.0,121.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,4,,,18.0,,,0.0,0.0,0.0,203.0,300.0,100.0,,,190.0,150.0,,,,58.0,76.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,5,,,25.0,,,0.0,0.0,0.0,200.0,294.0,100.0,,,170.0,160.0,,,,81.0,107.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,6,,,26.0,,,0.0,0.0,0.0,192.0,256.0,100.0,,,150.0,160.0,,,,72.0,85.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,7,,,18.0,,,0.0,0.0,0.0,191.0,278.0,111.0,,,160.0,170.0,,,,63.0,76.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,8,,,27.0,,,0.0,0.0,0.0,221.0,339.0,117.0,,,20.0,10.0,,,,76.0,112.0,,1.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,5,9,,,41.0,,,0.0,0.0,0.0,246.0,333.0,139.0,,,30.0,10.0,,,,103.0,143.0,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,1,,,37.0,,,0.0,0.0,0.0,273.0,361.0,178.0,,,20.0,10.0,,,,98.0,121.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,10,,,17.0,,,0.0,0.0,0.0,271.0,389.0,150.0,,,230.0,-9999.0,,,,40.0,-9999.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,11,,,17.0,,,0.0,0.0,0.0,294.0,406.0,172.0,,,180.0,150.0,,,,54.0,63.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,12,,,20.0,,,0.0,0.0,0.0,299.0,361.0,211.0,,,10.0,150.0,,,,36.0,45.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,13,,,26.0,,,0.0,0.0,0.0,282.0,383.0,183.0,,,180.0,190.0,,,,89.0,103.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,14,,,18.0,,,0.0,0.0,0.0,284.0,367.0,194.0,,,160.0,160.0,,,,67.0,76.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,15,,,21.0,,,0.0,0.0,0.0,276.0,344.0,200.0,,,160.0,160.0,,,,89.0,107.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,16,,,19.0,,,0.0,0.0,0.0,267.0,378.0,194.0,,,200.0,180.0,,,,67.0,81.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,17,,,42.0,,,0.0,0.0,0.0,302.0,406.0,206.0,,,10.0,10.0,,,,94.0,125.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,18,,,50.0,,,0.0,0.0,0.0,334.0,406.0,272.0,,,10.0,360.0,,,,103.0,134.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,19,,,43.0,,,0.0,0.0,0.0,330.0,400.0,267.0,,,10.0,350.0,,,,89.0,116.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,2,,,28.0,,,0.0,0.0,0.0,273.0,350.0,189.0,,,150.0,150.0,,,,89.0,98.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,20,,,68.0,,,0.0,0.0,0.0,293.0,328.0,217.0,,,360.0,20.0,,,,116.0,152.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,21,,,54.0,,,0.0,0.0,0.0,248.0,317.0,183.0,,,10.0,350.0,,,,112.0,152.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,22,,,52.0,,,0.0,0.0,0.0,272.0,356.0,222.0,,,30.0,40.0,,,,116.0,143.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,23,,,31.0,,,0.0,0.0,0.0,288.0,372.0,206.0,,,350.0,360.0,,,,76.0,107.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,24,,,33.0,,,0.0,0.0,0.0,294.0,361.0,228.0,,,260.0,300.0,,,,72.0,107.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,25,,,22.0,,,0.0,0.0,0.0,272.0,328.0,178.0,,,180.0,190.0,,,,98.0,134.0,,,,1.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,26,,,35.0,,,0.0,0.0,0.0,238.0,283.0,144.0,,,180.0,180.0,,,,116.0,157.0,,,,1.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,27,,,23.0,,,0.0,0.0,0.0,205.0,272.0,122.0,,,160.0,170.0,,,,72.0,89.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,28,,,34.0,,,0.0,0.0,0.0,227.0,306.0,156.0,,,170.0,150.0,,,,76.0,98.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,29,,,23.0,,,0.0,0.0,0.0,239.0,328.0,144.0,,,150.0,160.0,,,,63.0,89.0,,,,-9999.0,,,,,1.0,,,,,,,,,,,,,,
USW00024257,2019,6,3,,,22.0,,,0.0,0.0,0.0,270.0,361.0,194.0,,,170.0,170.0,,,,63.0,81.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
USW00024257,2019,6,30,,,26.0,,,0.0,0.0,0.0,253.0,339.0,156.0,,,160.0,150.0,,,,72.0,107.0,,,,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,
