ID,YEAR,MONTH,DAY,DAWM,EVAP,MDWM,MNPN,MXPN,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WDMV,WT01
USC00044712,2013,4,3,,33.0,,106.0,278.0,0.0,0.0,0.0,239.0,83.0,106.0,53.0,
USC00044712,2013,4,30,,104.0,,156.0,339.0,0.0,0.0,0.0,339.0,178.0,206.0,100.0,
USC00044712,2013,4,31,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
USC00044712,2013,4,4,,18.0,,128.0,289.0,112.0,0.0,0.0,244.0,100.0,117.0,37.0,
USC00044712,2013,4,5,,15.0,,111.0,183.0,10.0,0.0,0.0,172.0,94.0,128.0,63.0,
USC00044712,2013,4,6,,53.0,,111.0,233.0,0.0,0.0,0.0,194.0,117.0,133.0,172.0,
USC00044712,2013,4,7,,41.0,,122.0,250.0,0.0,0.0,0.0,217.0,111.0,122.0,69.0,
USC00044712,2013,4,8,,48.0,,122.0,217.0,0.0,0.0,0.0,206.0,61.0,122.0,177.0,
USC00044712,2013,4,9,,107.0,,83.0,206.0,0.0,0.0,0.0,200.0,122.0,139.0,269.0,
USC00044712,2013,5,1,,170.0,,106.0,261.0,0.0,0.0,0.0,278.0,172.0,183.0,290.0,
USC00044712,2013,5,10,,71.0,,150.0,328.0,0.0,0.0,0.0,289.0,122.0,183.0,82.0,
USC00044712,2013,5,11,,64.0,,161.0,344.0,0.0,0.0,0.0,322.0,128.0,211.0,51.0,
USC00044712,2013,5,12,,71.0,,172.0,361.0,0.0,0.0,0.0,344.0,117.0,200.0,31.0,
USC00044712,2013,5,13,,86.0,,161.0,356.0,0.0,0.0,0.0,350.0,133.0,156.0,47.0,
USC00044712,2013,5,14,,94.0,,167.0,361.0,0.0,0.0,0.0,339.0,139.0,150.0,79.0,
USC00044712,2013,5,15,,84.0,,144.0,356.0,0.0,-9999.0,-9999.0,328.0,133.0,156.0,100.0,
USC00044712,2013,5,16,,84.0,,144.0,294.0,0.0,0.0,0.0,278.0,89.0,167.0,164.0,
USC00044712,2013,5,17,,94.0,,117.0,278.0,0.0,0.0,0.0,267.0,117.0,156.0,177.0,
USC00044712,2013,5,18,,79.0,,117.0,300.0,0.0,0.0,0.0,256.0,89.0,183.0,85.0,
USC00044712,2013,5,19,,107.0,,128.0,322.0,0.0,0.0,0.0,289.0,139.0,206.0,158.0,
USC00044712,2013,5,2,,137.0,,122.0,267.0,0.0,0.0,0.0,294.0,117.0,133.0,169.0,
USC00044712,2013,5,20,,102.0,,150.0,294.0,0.0,0.0,0.0,294.0,161.0,233.0,126.0,
USC00044712,2013,5,21,,112.0,,156.0,339.0,0.0,0.0,0.0,328.0,167.0,194.0,105.0,
USC00044712,2013,5,22,,142.0,,83.0,278.0,0.0,0.0,0.0,256.0,89.0,117.0,306.0,
USC00044712,2013,5,23,,97.0,,89.0,283.0,0.0,0.0,0.0,239.0,106.0,128.0,217.0,
USC00044712,2013,5,24,,74.0,,106.0,300.0,0.0,0.0,0.0,244.0,94.0,156.0,129.0,
USC00044712,2013,5,25,,76.0,,122.0,300.0,0.0,0.0,0.0,261.0,94.0,167.0,82.0,
USC00044712,2013,5,26,,74.0,,128.0,317.0,0.0,0.0,0.0,278.0,133.0,161.0,142.0,
USC00044712,2013,5,27,,112.0,,128.0,283.0,0.0,0.0,0.0,250.0,133.0,156.0,204.0,
USC00044712,2013,5,28,,20.0,,133.0,194.0,0.0,0.0,0.0,200.0,139.0,167.0,106.0,
USC00044712,2013,5,29,,69.0,,150.0,328.0,0.0,0.0,0.0,278.0,156.0,183.0,89.0,
USC00044712,2013,5,3,,97.0,,128.0,328.0,0.0,0.0,0.0,333.0,122.0,211.0,72.0,
USC00044712,2013,5,30,,102.0,,139.0,333.0,0.0,0.0,0.0,283.0,122.0,178.0,167.0,
USC00044712,2013,5,31,,84.0,,144.0,339.0,0.0,0.0,0.0,306.0,144.0,194.0,80.0,
USC00044712,2013,5,4,,94.0,,156.0,339.0,0.0,0.0,0.0,344.0,144.0,222.0,77.0,
USC00044712,2013,5,5,,89.0,,122.0,356.0,0.0,0.0,0.0,311.0,133.0,167.0,193.0,
USC00044712,2013,5,6,,38.0,,139.0,250.0,0.0,0.0,0.0,222.0,117.0,139.0,48.0,
USC00044712,2013,5,7,,56.0,,133.0,256.0,178.0,0.0,0.0,222.0,139.0,156.0,109.0,
USC00044712,2013,5,8,,61.0,,133.0,250.0,0.0,0.0,0.0,233.0,139.0,167.0,140.0,
USC00044712,2013,5,9,,58.0,,144.0,300.0,0.0,0.0,0.0,261.0,122.0,172.0,79.0,
USC00044712,2013,6,1,,104.0,,172.0,317.0,0.0,0.0,0.0,350.0,156.0,206.0,77.0,
USC00044712,2013,6,10,,97.0,,150.0,289.0,5.0,0.0,0.0,256.0,139.0,156.0,216.0,
USC00044712,2013,6,11,,46.0,,144.0,244.0,0.0,0.0,0.0,206.0,122.0,156.0,142.0,
USC00044712,2013,6,12,,76.0,,144.0,350.0,0.0,0.0,0.0,306.0,133.0,211.0,63.0,
USC00044712,2013,6,13,,117.0,,139.0,350.0,0.0,0.0,0.0,317.0,156.0,172.0,142.0,
USC00044712,2013,6,14,,112.0,,139.0,339.0,0.0,0.0,0.0,311.0,167.0,228.0,101.0,
USC00044712,2013,6,15,,74.0,,161.0,339.0,0.0,0.0,0.0,333.0,106.0,261.0,48.0,
USC00044712,2013,6,16,,71.0,,100.0,361.0,0.0,0.0,0.0,333.0,139.0,217.0,111.0,
USC00044712,2013,6,17,,124.0,,156.0,356.0,0.0,0.0,0.0,339.0,183.0,222.0,154.0,
USC00044712,2013,6,18,,104.0,,144.0,306.0,0.0,0.0,0.0,306.0,139.0,156.0,190.0,
USC00044712,2013,6,19,,104.0,,122.0,283.0,0.0,0.0,0.0,256.0,139.0,161.0,240.0,
USC00044712,2013,6,2,,102.0,,172.0,328.0,0.0,0.0,0.0,372.0,167.0,272.0,69.0,
USC00044712,2013,6,20,,99.0,,128.0,322.0,0.0,0.0,0.0,278.0,150.0,178.0,126.0,
USC00044712,2013,6,21,,104.0,,133.0,333.0,0.0,0.0,0.0,306.0,150.0,222.0,127.0,
USC00044712,2013,6,22,,91.0,,167.0,344.0,0.0,0.0,0.0,322.0,150.0,244.0,85.0,
USC00044712,2013,6,23,,132.0,,172.0,356.0,0.0,0.0,0.0,350.0,183.0,200.0,140.0,
USC00044712,2013,6,24,,76.0,,172.0,244.0,0.0,0.0,0.0,250.0,150.0,161.0,90.0,
USC00044712,2013,6,25,,18.0,,167.0,172.0,18.0,0.0,0.0,206.0,156.0,172.0,55.0,
USC00044712,2013,6,26,,38.0,,172.0,278.0,0.0,0.0,0.0,244.0,144.0,178.0,77.0,
USC00044712,2013,6,27,,71.0,,172.0,283.0,0.0,0.0,0.0,294.0,150.0,222.0,97.0,
USC00044712,2013,6,28,,89.0,,189.0,317.0,0.0,0.0,0.0,317.0,183.0,272.0,53.0,
USC00044712,2013,6,29,,137.0,,200.0,394.0,0.0,0.0,0.0,406.0,206.0,328.0,138.0,
USC00044712,2013,6,3,,102.0,,122.0,372.0,0.0,0.0,0.0,361.0,150.0,222.0,45.0,
USC00044712,2013,6,30,,127.0,,217.0,406.0,0.0,0.0,0.0,422.0,206.0,300.0,87.0,
USC00044712,2013,6,31,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
USC00044712,2013,6,4,,117.0,,133.0,367.0,0.0,0.0,0.0,350.0,144.0,156.0,180.0,
USC00044712,2013,6,5,,102.0,,206.0,300.0,0.0,0.0,0.0,300.0,133.0,194.0,153.0,
USC00044712,2013,6,6,,76.0,,161.0,361.0,0.0,0.0,0.0,339.0,144.0,194.0,69.0,
USC00044712,2013,6,7,,79.0,,178.0,372.0,0.0,0.0,0.0,350.0,144.0,239.0,27.0,
USC00044712,2013,6,8,,76.0,,206.0,394.0,0.0,0.0,0.0,411.0,194.0,289.0,32.0,
USC00044712,2013,6,9,,175.0,,167.0,383.0,0.0,0.0,0.0,433.0,178.0,217.0,246.0,
USC00044712,2013,7,1,,102.0,,217.0,406.0,0.0,0.0,0.0,422.0,189.0,233.0,45.0,
USC00044712,2013,7,10,,86.0,,172.0,361.0,0.0,0.0,0.0,389.0,144.0,261.0,26.0,
USC00044712,2013,7,11,,114.0,,178.0,367.0,0.0,0.0,0.0,378.0,111.0,239.0,97.0,
USC00044712,2013,7,12,,84.0,,189.0,372.0,0.0,0.0,0.0,344.0,117.0,267.0,42.0,
USC00044712,2013,7,13,,86.0,,183.0,372.0,0.0,0.0,0.0,350.0,122.0,244.0,37.0,
USC00044712,2013,7,14,,91.0,,200.0,378.0,0.0,0.0,0.0,394.0,122.0,250.0,39.0,
USC00044712,2013,7,15,,99.0,,200.0,378.0,0.0,0.0,0.0,367.0,128.0,178.0,47.0,
USC00044712,2013,7,16,,86.0,,194.0,361.0,0.0,0.0,0.0,339.0,106.0,117.0,66.0,
USC00044712,2013,7,17,,84.0,,100.0,317.0,0.0,0.0,0.0,289.0,100.0,139.0,111.0,
USC00044712,2013,7,18,,69.0,,139.0,356.0,0.0,0.0,0.0,333.0,122.0,183.0,32.0,
USC00044712,2013,7,19,,53.0,,167.0,367.0,0.0,0.0,0.0,372.0,133.0,239.0,34.0,
USC00044712,2013,7,2,,84.0,,217.0,394.0,0.0,-9999.0,-9999.0,394.0,206.0,267.0,34.0,
USC00044712,2013,7,20,,97.0,,206.0,378.0,0.0,0.0,0.0,400.0,150.0,239.0,43.0,
USC00044712,2013,7,21,,104.0,,189.0,378.0,0.0,0.0,0.0,406.0,156.0,233.0,56.0,
USC00044712,2013,7,22,,104.0,,183.0,378.0,0.0,0.0,0.0,394.0,178.0,200.0,71.0,
USC00044712,2013,7,23,,94.0,,183.0,333.0,0.0,0.0,0.0,350.0,194.0,222.0,85.0,
USC00044712,2013,7,24,,74.0,,189.0,317.0,0.0,0.0,0.0,361.0,172.0,244.0,55.0,
USC00044712,2013,7,25,,104.0,,200.0,378.0,0.0,0.0,0.0,406.0,172.0,228.0,68.0,
USC00044712,2013,7,26,,114.0,,183.0,378.0,0.0,0.0,0.0,406.0,161.0,239.0,90.0,
USC00044712,2013,7,27,,109.0,,189.0,383.0,0.0,0.0,0.0,400.0,167.0,244.0,69.0,
USC00044712,2013,7,28,,79.0,,183.0,378.0,0.0,0.0,0.0,394.0,144.0,217.0,35.0,
USC00044712,2013,7,29,,86.0,,161.0,367.0,0.0,0.0,0.0,356.0,117.0,156.0,63.0,
USC00044712,2013,7,3,,119.0,,211.0,400.0,0.0,-9999.0,-9999.0,433.0,183.0,267.0,84.0,
USC00044712,2013,7,30,,86.0,,156.0,328.0,0.0,0.0,0.0,311.0,122.0,144.0,103.0,
USC00044712,2013,7,31,,79.0,,156.0,356.0,0.0,0.0,0.0,344.0,139.0,200.0,45.0,
USC00044712,2013,7,4,,99.0,,222.0,411.0,0.0,-9999.0,-9999.0,433.0,217.0,278.0,45.0,
USC00044712,2013,7,5,,142.0,,183.0,406.0,0.0,0.0,0.0,428.0,200.0,283.0,145.0,
USC00044712,2013,7,6,,107.0,,200.0,372.0,0.0,0.0,0.0,350.0,156.0,233.0,31.0,
USC00044712,2013,7,7,,76.0,,183.0,372.0,0.0,0.0,0.0,344.0,128.0,244.0,48.0,
USC00044712,2013,7,8,,97.0,,172.0,367.0,0.0,0.0,0.0,367.0,128.0,239.0,27.0,
USC00044712,2013,7,9,,79.0,,178.0,372.0,0.0,0.0,0.0,372.0,133.0,222.0,39.0,
USC00044712,2013,8,1,,99.0,,161.0,356.0,0.0,0.0,0.0,350.0,150.0,211.0,72.0,
USC00044712,2013,8,10,,66.0,,144.0,333.0,0.0,0.0,0.0,311.0,122.0,217.0,60.0,
USC00044712,2013,8,11,,71.0,,167.0,339.0,0.0,0.0,0.0,322.0,128.0,222.0,60.0,
USC00044712,2013,8,12,,86.0,,167.0,350.0,0.0,0.0,0.0,339.0,128.0,156.0,48.0,
USC00044712,2013,8,13,,76.0,,161.0,356.0,0.0,0.0,0.0,339.0,122.0,161.0,47.0,
USC00044712,2013,8,14,,84.0,,111.0,356.0,0.0,0.0,0.0,372.0,139.0,189.0,47.0,
USC00044712,2013,8,15,,86.0,,178.0,361.0,0.0,-9999.0,-9999.0,372.0,150.0,189.0,53.0,
USC00044712,2013,8,16,,84.0,,183.0,361.0,0.0,0.0,0.0,378.0,161.0,211.0,60.0,
USC00044712,2013,8,17,,86.0,,183.0,372.0,0.0,0.0,0.0,361.0,167.0,222.0,51.0,
USC00044712,2013,8,18,,51.0,,189.0,306.0,0.0,0.0,0.0,339.0,144.0,272.0,18.0,
USC00044712,2013,8,19,,69.0,,206.0,367.0,0.0,0.0,0.0,383.0,183.0,206.0,26.0,
USC00044712,2013,8,2,,76.0,,156.0,350.0,0.0,0.0,0.0,344.0,128.0,239.0,79.0,
USC00044712,2013,8,20,,66.0,,211.0,356.0,0.0,0.0,0.0,394.0,194.0,206.0,56.0,
USC00044712,2013,8,21,,97.0,,183.0,211.0,0.0,0.0,0.0,361.0,172.0,194.0,109.0,
USC00044712,2013,8,22,,94.0,,161.0,344.0,0.0,0.0,0.0,361.0,139.0,167.0,77.0,
USC00044712,2013,8,23,,69.0,,156.0,339.0,0.0,0.0,0.0,339.0,117.0,211.0,76.0,
USC00044712,2013,8,24,,81.0,,167.0,344.0,0.0,0.0,0.0,356.0,144.0,261.0,68.0,
USC00044712,2013,8,25,,86.0,,178.0,328.0,0.0,0.0,0.0,328.0,172.0,206.0,89.0,
USC00044712,2013,8,26,,79.0,,161.0,317.0,0.0,0.0,0.0,306.0,139.0,178.0,113.0,
USC00044712,2013,8,27,,71.0,,161.0,339.0,0.0,0.0,0.0,322.0,128.0,183.0,53.0,
USC00044712,2013,8,28,,71.0,,167.0,333.0,0.0,0.0,0.0,356.0,139.0,167.0,53.0,
USC00044712,2013,8,29,,74.0,,167.0,356.0,0.0,0.0,0.0,350.0,144.0,156.0,50.0,
USC00044712,2013,8,3,,81.0,,172.0,350.0,0.0,0.0,0.0,344.0,122.0,250.0,34.0,
USC00044712,2013,8,30,,76.0,,178.0,344.0,0.0,0.0,0.0,339.0,156.0,283.0,76.0,
USC00044712,2013,8,31,,69.0,,183.0,361.0,0.0,0.0,0.0,372.0,156.0,256.0,27.0,
USC00044712,2013,8,4,,71.0,,172.0,356.0,0.0,0.0,0.0,339.0,122.0,194.0,32.0,
USC00044712,2013,8,5,,79.0,,156.0,356.0,0.0,0.0,0.0,344.0,106.0,161.0,34.0,
USC00044712,2013,8,6,,81.0,,156.0,344.0,0.0,0.0,0.0,344.0,100.0,111.0,37.0,
USC00044712,2013,8,7,,71.0,,139.0,328.0,0.0,-9999.0,-9999.0,328.0,100.0,156.0,119.0,
USC00044712,2013,8,8,,71.0,,139.0,289.0,0.0,-9999.0,-9999.0,267.0,128.0,133.0,151.0,
USC00044712,2013,8,9,,69.0,,144.0,328.0,0.0,0.0,0.0,306.0,111.0,178.0,56.0,
USC00044712,2013,9,1,,97.0,,189.0,350.0,0.0,0.0,0.0,378.0,167.0,228.0,47.0,
USC00044712,2013,9,10,,86.0,,183.0,350.0,0.0,-9999.0,-9999.0,406.0,167.0,172.0,74.0,
USC00044712,2013,9,11,,86.0,,156.0,333.0,0.0,-9999.0,-9999.0,356.0,133.0,161.0,151.0,
USC00044712,2013,9,12,,71.0,,150.0,311.0,0.0,0.0,0.0,311.0,139.0,172.0,113.0,
USC00044712,2013,9,13,,56.0,,161.0,333.0,0.0,0.0,0.0,328.0,150.0,244.0,29.0,
USC00044712,2013,9,14,,66.0,,172.0,350.0,0.0,0.0,0.0,361.0,133.0,161.0,35.0,
USC00044712,2013,9,15,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
USC00044712,2013,9,16,,69.0,,150.0,300.0,0.0,0.0,0.0,317.0,122.0,189.0,97.0,
USC00044712,2013,9,17,,58.0,,161.0,317.0,0.0,-9999.0,-9999.0,317.0,139.0,172.0,66.0,
USC00044712,2013,9,18,,74.0,,150.0,289.0,0.0,-9999.0,-9999.0,294.0,167.0,206.0,150.0,
USC00044712,2013,9,19,,74.0,,139.0,306.0,0.0,-9999.0,-9999.0,311.0,111.0,128.0,84.0,
USC00044712,2013,9,2,,69.0,,194.0,333.0,0.0,0.0,0.0,344.0,144.0,194.0,72.0,
USC00044712,2013,9,20,,58.0,,133.0,317.0,0.0,0.0,0.0,333.0,100.0,156.0,35.0,
USC00044712,2013,9,21,,56.0,,139.0,278.0,3.0,0.0,0.0,283.0,156.0,183.0,95.0,
USC00044712,2013,9,22,,15.0,,117.0,211.0,152.0,0.0,0.0,211.0,144.0,161.0,43.0,
USC00044712,2013,9,23,,36.0,,117.0,283.0,0.0,0.0,0.0,239.0,111.0,128.0,47.0,
USC00044712,2013,9,24,,56.0,,117.0,289.0,0.0,0.0,0.0,289.0,117.0,183.0,47.0,
USC00044712,2013,9,25,,81.0,,117.0,289.0,0.0,0.0,0.0,283.0,117.0,156.0,248.0,
USC00044712,2013,9,26,,58.0,,94.0,106.0,0.0,0.0,0.0,239.0,144.0,156.0,127.0,
USC00044712,2013,9,27,,91.0,,111.0,233.0,0.0,0.0,0.0,239.0,150.0,194.0,212.0,
USC00044712,2013,9,28,,66.0,,111.0,261.0,0.0,0.0,0.0,267.0,78.0,206.0,72.0,
USC00044712,2013,9,29,,64.0,,144.0,261.0,0.0,0.0,0.0,294.0,161.0,178.0,111.0,
USC00044712,2013,9,3,,74.0,,172.0,328.0,0.0,0.0,0.0,322.0,156.0,194.0,66.0,
USC00044712,2013,9,30,,33.0,,156.0,250.0,10.0,0.0,0.0,256.0,172.0,183.0,79.0,
USC00044712,2013,9,31,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
USC00044712,2013,9,4,,69.0,,161.0,317.0,0.0,0.0,0.0,317.0,128.0,161.0,72.0,
USC00044712,2013,9,5,,76.0,,161.0,328.0,0.0,0.0,0.0,333.0,133.0,194.0,64.0,
USC00044712,2013,9,6,,69.0,,156.0,322.0,0.0,0.0,0.0,317.0,128.0,256.0,87.0,
USC00044712,2013,9,7,,74.0,,150.0,317.0,0.0,0.0,0.0,344.0,139.0,272.0,69.0,
USC00044712,2013,9,8,,61.0,,172.0,344.0,0.0,0.0,0.0,367.0,144.0,167.0,26.0,
USC00044712,2013,9,9,,94.0,,172.0,350.0,0.0,0.0,0.0,400.0,150.0,167.0,32.0,
USC00044712,2013,10,1,,28.0,,133.0,244.0,0.0,-9999.0,-9999.0,239.0,122.0,133.0,106.0,
USC00044712,2013,10,10,,109.0,,111.0,228.0,0.0,-9999.0,-9999.0,239.0,100.0,144.0,32.0,
USC00044712,2013,10,11,,38.0,,106.0,256.0,0.0,0.0,0.0,250.0,67.0,133.0,26.0,
USC00044712,2013,10,12,,33.0,,106.0,250.0,0.0,0.0,0.0,256.0,72.0,139.0,31.0,
USC00044712,2013,10,13,,69.0,,117.0,244.0,0.0,0.0,0.0,261.0,89.0,167.0,126.0,
USC00044712,2013,10,14,,74.0,,94.0,239.0,0.0,0.0,0.0,244.0,83.0,211.0,108.0,
USC00044712,2013,10,15,,53.0,,100.0,239.0,0.0,0.0,0.0,261.0,94.0,183.0,72.0,
USC00044712,2013,10,16,,58.0,,89.0,228.0,0.0,-9999.0,-9999.0,267.0,94.0,100.0,95.0,
USC00044712,2013,10,17,,43.0,,89.0,244.0,0.0,0.0,0.0,278.0,83.0,111.0,56.0,
USC00044712,2013,10,18,,43.0,,100.0,256.0,0.0,0.0,0.0,294.0,83.0,156.0,61.0,
USC00044712,2013,10,19,,46.0,,100.0,256.0,0.0,0.0,0.0,283.0,89.0,122.0,64.0,
USC00044712,2013,10,2,,46.0,,128.0,278.0,0.0,0.0,0.0,256.0,106.0,122.0,47.0,
USC00044712,2013,10,20,,38.0,,100.0,261.0,0.0,0.0,0.0,306.0,83.0,100.0,50.0,
USC00044712,2013,10,21,,30.0,,144.0,261.0,0.0,0.0,0.0,300.0,67.0,83.0,37.0,
USC00044712,2013,10,22,,36.0,,122.0,261.0,0.0,0.0,0.0,283.0,67.0,78.0,32.0,
USC00044712,2013,10,23,,56.0,,106.0,261.0,0.0,0.0,0.0,300.0,72.0,106.0,56.0,
USC00044712,2013,10,24,,36.0,,106.0,256.0,0.0,0.0,0.0,306.0,61.0,83.0,35.0,
USC00044712,2013,10,25,,36.0,,100.0,244.0,0.0,0.0,0.0,261.0,61.0,67.0,26.0,
USC00044712,2013,10,26,,28.0,,94.0,239.0,0.0,0.0,0.0,267.0,61.0,78.0,55.0,
USC00044712,2013,10,27,,28.0,,100.0,244.0,0.0,0.0,0.0,278.0,72.0,83.0,37.0,
USC00044712,2013,10,28,,46.0,,89.0,217.0,0.0,0.0,0.0,256.0,78.0,100.0,169.0,
USC00044712,2013,10,29,,23.0,,78.0,178.0,0.0,0.0,0.0,206.0,56.0,72.0,63.0,
USC00044712,2013,10,3,,66.0,,111.0,278.0,0.0,0.0,0.0,283.0,122.0,156.0,129.0,
USC00044712,2013,10,30,,20.0,,78.0,178.0,0.0,-9999.0,-9999.0,189.0,56.0,72.0,48.0,
USC00044712,2013,10,31,,23.0,,78.0,206.0,0.0,0.0,0.0,211.0,56.0,72.0,47.0,
USC00044712,2013,10,4,,119.0,,106.0,217.0,0.0,0.0,0.0,228.0,100.0,178.0,280.0,
USC00044712,2013,10,5,,107.0,,106.0,228.0,0.0,0.0,0.0,267.0,89.0,183.0,179.0,
USC00044712,2013,10,6,,53.0,,94.0,272.0,0.0,0.0,0.0,289.0,78.0,150.0,71.0,
USC00044712,2013,10,7,,38.0,,106.0,256.0,0.0,0.0,0.0,294.0,83.0,100.0,23.0,
USC00044712,2013,10,8,,41.0,,117.0,294.0,0.0,0.0,0.0,300.0,89.0,189.0,32.0,
USC00044712,2013,10,9,,53.0,,111.0,250.0,0.0,-9999.0,-9999.0,267.0,94.0,172.0,63.0,
USC00044712,2013,11,1,,23.0,,72.0,217.0,0.0,0.0,0.0,244.0,56.0,83.0,56.0,
USC00044712,2013,11,10,,36.0,,89.0,217.0,0.0,0.0,0.0,239.0,67.0,111.0,66.0,
USC00044712,2013,11,11,,18.0,,78.0,211.0,0.0,0.0,0.0,244.0,61.0,83.0,53.0,
USC00044712,2013,11,12,,13.0,,72.0,111.0,0.0,0.0,0.0,211.0,83.0,128.0,32.0,
USC00044712,2013,11,13,,18.0,,83.0,183.0,0.0,-9999.0,-9999.0,222.0,67.0,100.0,42.0,
USC00044712,2013,11,14,,25.0,,83.0,222.0,0.0,0.0,0.0,289.0,78.0,83.0,55.0,
USC00044712,2013,11,15,,23.0,,89.0,178.0,0.0,0.0,0.0,211.0,78.0,156.0,69.0,
USC00044712,2013,11,16,,28.0,,72.0,183.0,0.0,0.0,0.0,206.0,67.0,100.0,87.0,
USC00044712,2013,11,17,,30.0,,67.0,183.0,0.0,0.0,0.0,200.0,39.0,83.0,35.0,
USC00044712,2013,11,18,,15.0,,67.0,183.0,0.0,0.0,0.0,189.0,39.0,67.0,50.0,
USC00044712,2013,11,19,,8.0,,67.0,106.0,20.0,-9999.0,-9999.0,172.0,61.0,117.0,32.0,
USC00044712,2013,11,2,,25.0,,83.0,222.0,0.0,0.0,0.0,250.0,56.0,83.0,47.0,
USC00044712,2013,11,20,,15.0,,106.0,150.0,140.0,0.0,0.0,156.0,117.0,133.0,43.0,
USC00044712,2013,11,21,,10.0,,100.0,156.0,18.0,-9999.0,-9999.0,156.0,117.0,122.0,77.0,
USC00044712,2013,11,22,,91.0,,61.0,150.0,0.0,0.0,0.0,156.0,122.0,139.0,333.0,
USC00044712,2013,11,23,,79.0,,50.0,161.0,0.0,0.0,0.0,206.0,28.0,44.0,188.0,
USC00044712,2013,11,24,,23.0,,39.0,161.0,0.0,0.0,0.0,183.0,22.0,33.0,58.0,
USC00044712,2013,11,25,,13.0,,39.0,156.0,0.0,0.0,0.0,172.0,28.0,39.0,64.0,
USC00044712,2013,11,26,,10.0,,44.0,156.0,0.0,0.0,0.0,178.0,33.0,44.0,68.0,
USC00044712,2013,11,27,,13.0,,44.0,150.0,0.0,0.0,0.0,172.0,44.0,61.0,71.0,
USC00044712,2013,11,28,,20.0,,61.0,150.0,0.0,0.0,0.0,178.0,61.0,78.0,72.0,
USC00044712,2013,11,29,,20.0,,67.0,150.0,0.0,0.0,0.0,206.0,44.0,100.0,50.0,
USC00044712,2013,11,3,,48.0,,83.0,211.0,0.0,0.0,0.0,261.0,83.0,133.0,92.0,
USC00044712,2013,11,30,,23.0,,67.0,156.0,0.0,0.0,0.0,217.0,50.0,72.0,42.0,
USC00044712,2013,11,31,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
USC00044712,2013,11,4,,64.0,,89.0,200.0,0.0,0.0,0.0,183.0,128.0,144.0,200.0,
USC00044712,2013,11,5,,79.0,,78.0,178.0,0.0,0.0,0.0,206.0,128.0,139.0,209.0,
USC00044712,2013,11,6,,30.0,,83.0,211.0,0.0,0.0,0.0,239.0,61.0,89.0,35.0,
USC00044712,2013,11,7,,30.0,,83.0,206.0,0.0,0.0,0.0,239.0,83.0,111.0,47.0,
USC00044712,2013,11,8,,25.0,,94.0,211.0,0.0,0.0,0.0,244.0,61.0,117.0,27.0,
USC00044712,2013,11,9,,23.0,,94.0,222.0,0.0,0.0,0.0,256.0,61.0,100.0,53.0,
USC00044712,2013,12,1,,15.0,,61.0,178.0,0.0,0.0,0.0,211.0,44.0,89.0,56.0,
USC00044712,2013,12,10,,8.0,,6.0,100.0,0.0,0.0,0.0,100.0,-44.0,-28.0,69.0,
USC00044712,2013,12,11,,8.0,,11.0,67.0,0.0,0.0,0.0,128.0,-39.0,0.0,48.0,
USC00044712,2013,12,12,,13.0,,17.0,106.0,0.0,0.0,0.0,150.0,-6.0,56.0,76.0,
USC00044712,2013,12,13,,10.0,,28.0,122.0,0.0,0.0,0.0,167.0,-11.0,0.0,40.0,
USC00044712,2013,12,14,,10.0,,28.0,117.0,0.0,0.0,0.0,189.0,-11.0,6.0,48.0,
USC00044712,2013,12,15,,18.0,,17.0,133.0,0.0,0.0,0.0,156.0,6.0,17.0,74.0,
USC00044712,2013,12,16,,10.0,,33.0,139.0,0.0,0.0,0.0,183.0,11.0,28.0,68.0,
USC00044712,2013,12,17,,10.0,,39.0,144.0,0.0,0.0,0.0,194.0,17.0,67.0,60.0,
USC00044712,2013,12,18,,13.0,,44.0,133.0,0.0,0.0,0.0,183.0,39.0,56.0,56.0,
USC00044712,2013,12,19,,20.0,,50.0,133.0,0.0,0.0,0.0,183.0,56.0,128.0,87.0,
USC00044712,2013,12,2,,15.0,,61.0,178.0,0.0,0.0,0.0,222.0,28.0,39.0,31.0,
USC00044712,2013,12,20,,36.0,,44.0,133.0,0.0,0.0,0.0,156.0,67.0,128.0,254.0,
USC00044712,2013,12,21,,23.0,,39.0,117.0,0.0,0.0,0.0,189.0,0.0,100.0,60.0,
USC00044712,2013,12,22,,8.0,,28.0,139.0,0.0,0.0,0.0,183.0,0.0,11.0,35.0,
USC00044712,2013,12,23,,15.0,,39.0,144.0,0.0,0.0,0.0,183.0,6.0,17.0,39.0,
USC00044712,2013,12,24,,8.0,,39.0,144.0,0.0,0.0,0.0,178.0,11.0,39.0,56.0,
USC00044712,2013,12,25,,25.0,,39.0,161.0,0.0,0.0,0.0,222.0,6.0,33.0,69.0,
USC00044712,2013,12,26,,20.0,,33.0,144.0,0.0,0.0,0.0,183.0,17.0,33.0,85.0,
