ID,YEAR,MONTH,DAY,DAEV,DAPR,EVAP,MDEV,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WDMV,WT01,WT08
USC00040232,2012,7,3,,,,,,0.0,,,328.0,150.0,,,,
USC00040232,2012,7,30,,,,,,0.0,,,367.0,139.0,,,,
USC00040232,2012,7,31,,,,,,0.0,,,333.0,161.0,,,,
USC00040232,2012,7,4,,,,,,0.0,,,328.0,150.0,,,,
USC00040232,2012,7,5,,,,,,0.0,,,328.0,150.0,,,,
USC00040232,2012,7,6,,,,,,0.0,,,317.0,122.0,,,,
USC00040232,2012,7,7,,,,,,0.0,,,356.0,156.0,,,,
USC00040232,2012,7,8,,,,,,0.0,,,339.0,156.0,,,,
USC00040232,2012,7,9,,,,,,0.0,,,367.0,144.0,,,,
USC00040232,2012,9,1,,,,,,0.0,,,222.0,133.0,,,,
USC00040232,2012,9,10,,,,,,0.0,,,317.0,122.0,,,,
USC00040232,2012,9,11,,,,,,0.0,,,317.0,139.0,,,,
USC00040232,2012,9,12,,,,,,0.0,,,300.0,133.0,,,,
USC00040232,2012,9,13,,,,,,0.0,,,339.0,122.0,,,,
USC00040232,2012,9,14,,,,,,0.0,,,317.0,156.0,,,,
USC00040232,2012,9,15,,,,,,0.0,,,306.0,133.0,,,,
USC00040232,2012,9,16,,,,,,0.0,,,300.0,133.0,,,,
USC00040232,2012,9,17,,,,,,0.0,,,283.0,133.0,,,,
USC00040232,2012,9,18,,,,,,0.0,,,283.0,106.0,,,,
USC00040232,2012,9,19,,,,,,0.0,,,339.0,122.0,,,,
USC00040232,2012,9,2,,,,,,0.0,,,339.0,144.0,,,,
USC00040232,2012,9,20,,,,,,0.0,,,300.0,117.0,,,,
USC00040232,2012,9,21,,,,,,0.0,,,339.0,133.0,,,,
USC00040232,2012,9,22,,,,,,0.0,,,322.0,139.0,,,,
USC00040232,2012,9,23,,,,,,0.0,,,317.0,144.0,,,,
USC00040232,2012,9,24,,,,,,0.0,,,289.0,133.0,,,,
USC00040232,2012,9,25,,,,,,0.0,,,294.0,139.0,,,,
USC00040232,2012,9,26,,,,,,0.0,,,272.0,133.0,,,,
USC00040232,2012,9,27,,,,,,0.0,,,333.0,133.0,,,,
USC00040232,2012,9,28,,,,,,0.0,,,339.0,144.0,,,,
USC00040232,2012,9,29,,,,,,0.0,,,311.0,128.0,,,,
USC00040232,2012,9,3,,,,,,0.0,,,322.0,144.0,,,,
USC00040232,2012,9,30,,,,,,0.0,,,361.0,139.0,,,,
USC00040232,2012,9,31,,,,,,-9999.0,,,-9999.0,-9999.0,,,,
USC00040232,2012,9,4,,,,,,0.0,,,339.0,144.0,,,,
USC00040232,2012,9,5,,,,,,0.0,,,294.0,139.0,,,,
USC00040232,2012,9,6,,,,,,0.0,,,339.0,122.0,,,,
USC00040232,2012,9,7,,,,,,0.0,,,267.0,133.0,,,,
USC00040232,2012,9,8,,,,,,0.0,,,306.0,150.0,,,,
USC00040232,2012,9,9,,,,,,0.0,,,300.0,144.0,,,,
USC00040232,2012,11,1,,,,,,0.0,,,206.0,111.0,,,,
USC00040232,2012,11,10,,,,,,0.0,,,139.0,61.0,,,,
USC00040232,2012,11,11,,,,,,0.0,,,133.0,39.0,,,,
USC00040232,2012,11,12,,,,,,0.0,,,156.0,44.0,,,,
USC00040232,2012,11,13,,,,,,0.0,,,256.0,67.0,,,,
USC00040232,2012,11,14,,,,,,0.0,,,194.0,89.0,,,,
USC00040232,2012,11,15,,,,,,0.0,,,178.0,61.0,,,,
USC00040232,2012,11,16,,,,,,180.0,,,183.0,89.0,,,,
USC00040232,2012,11,17,,,,,,28.0,,,172.0,117.0,,,,
USC00040232,2012,11,18,,,,,,0.0,,,178.0,89.0,,,,
USC00040232,2012,11,19,,,,,,0.0,,,206.0,100.0,,,,
USC00040232,2012,11,2,,,,,,0.0,,,206.0,117.0,,,,
USC00040232,2012,11,20,,,,,,0.0,,,211.0,100.0,,,,
USC00040232,2012,11,21,,,,,,114.0,,,183.0,117.0,,,,
USC00040232,2012,11,22,,,,,,-9999.0,,,-9999.0,-9999.0,,,,
USC00040232,2012,11,23,,,,,,140.0,,,172.0,67.0,,,,
USC00040232,2012,11,24,,,,,,0.0,,,183.0,72.0,,,,
USC00040232,2012,11,25,,,,,,0.0,,,167.0,56.0,,,,
USC00040232,2012,11,26,,,,,,0.0,,,156.0,89.0,,,,
USC00040232,2012,11,27,,,,,,0.0,,,167.0,94.0,,,,
USC00040232,2012,11,28,,,,,,0.0,,,161.0,111.0,,,,
USC00040232,2012,11,29,,,,,,191.0,,,161.0,111.0,,,,
USC00040232,2012,11,3,,,,,,0.0,,,233.0,106.0,,,,
USC00040232,2012,11,30,,,,,,297.0,,,178.0,133.0,,,,
USC00040232,2012,11,31,,,,,,-9999.0,,,-9999.0,-9999.0,,,,
USC00040232,2012,11,4,,,,,,0.0,,,244.0,111.0,,,,
USC00040232,2012,11,5,,,,,,0.0,,,256.0,117.0,,,,
USC00040232,2012,11,6,,,,,,0.0,,,250.0,111.0,,,,
USC00040232,2012,11,7,,,,,,0.0,,,206.0,117.0,,,,
USC00040232,2012,11,8,,,,,,56.0,,,172.0,67.0,,,,
USC00040232,2012,11,9,,,,,,0.0,,,133.0,50.0,,,,
USC00040232,2012,12,1,,,,,,41.0,,,194.0,128.0,,,,
USC00040232,2012,12,10,,,,,,0.0,,,167.0,50.0,,,,
USC00040232,2012,12,11,,,,,,0.0,,,144.0,39.0,,,,
USC00040232,2012,12,12,,,,,,0.0,,,128.0,56.0,,,,
USC00040232,2012,12,13,,,,,,0.0,,,111.0,39.0,,,,
USC00040232,2012,12,14,,,,,,0.0,,,106.0,33.0,,,,
USC00040232,2012,12,15,,,,,,0.0,,,72.0,22.0,,,,
USC00040232,2012,12,16,,,,,,3.0,,,194.0,50.0,,,,
USC00040232,2012,12,17,,,,,,0.0,,,144.0,78.0,,,,
USC00040232,2012,12,18,,,,,,0.0,,,111.0,56.0,,,,
USC00040232,2012,12,19,,,,,,0.0,,,94.0,11.0,,,,
USC00040232,2012,12,2,,,,,,0.0,,,150.0,61.0,,,,
USC00040232,2012,12,20,,,,,,0.0,,,122.0,0.0,,,,
USC00040232,2012,12,21,,,,,,0.0,,,117.0,50.0,,,,
USC00040232,2012,12,22,,,,,,0.0,,,194.0,83.0,,,,
USC00040232,2012,12,23,,,,,,483.0,,,117.0,72.0,,,,
USC00040232,2012,12,24,,,,,,0.0,,,111.0,56.0,,,,
USC00040232,2012,12,25,,,,,,157.0,,,100.0,44.0,,,,
USC00040232,2012,12,26,,,,,,0.0,,,106.0,56.0,,,,
USC00040232,2012,12,27,,,,,,0.0,,,111.0,44.0,,,,
USC00040232,2012,12,28,,,,,,0.0,,,72.0,17.0,,,,
USC00040232,2012,12,29,,,,,,0.0,,,111.0,44.0,,,,
USC00040232,2012,12,3,,,,,,0.0,,,150.0,61.0,,,,
USC00040232,2012,12,30,,,,,,0.0,,,117.0,28.0,,,,
USC00040232,2012,12,31,,,,,,0.0,,,94.0,28.0,,,,
USC00040232,2012,12,4,,,,,,0.0,,,156.0,100.0,,,,
USC00040232,2012,12,5,,,,,,0.0,,,194.0,128.0,,,,
USC00040232,2012,12,6,,,,,,0.0,,,150.0,94.0,,,,
USC00040232,2012,12,7,,,,,,3.0,,,200.0,67.0,,,,
USC00040232,2012,12,8,,,,,,0.0,,,139.0,50.0,,,,
USC00040232,2012,12,9,,,,,,0.0,,,161.0,50.0,,,,
USC00040232,2013,1,1,,,,,,0.0,,,100.0,17.0,,,,
USC00040232,2013,1,10,,,,,,0.0,,,133.0,44.0,,,,
USC00040232,2013,1,11,,,,,,0.0,,,100.0,39.0,,,,
USC00040232,2013,1,12,,,,,,0.0,,,83.0,17.0,,,,
USC00040232,2013,1,13,,,,,,0.0,,,83.0,-11.0,,,,
USC00040232,2013,1,14,,,,,,0.0,,,89.0,17.0,,,,
USC00040232,2013,1,15,,,,,,0.0,,,94.0,-22.0,,,,
USC00040232,2013,1,16,,,,,,0.0,,,133.0,6.0,,,,
USC00040232,2013,1,17,,,,,,0.0,,,150.0,6.0,,,,
USC00040232,2013,1,18,,,,,,0.0,,,150.0,17.0,,,,
USC00040232,2013,1,19,,,,,,0.0,,,150.0,6.0,,,,
USC00040232,2013,1,2,,,,,,0.0,,,122.0,0.0,,,,
USC00040232,2013,1,20,,,,,,0.0,,,167.0,22.0,,,,
USC00040232,2013,1,21,,,,,,0.0,,,150.0,6.0,,,,
USC00040232,2013,1,22,,,,,,81.0,,,194.0,33.0,,,,
USC00040232,2013,1,23,,,,,,81.0,,,100.0,67.0,,,,
USC00040232,2013,1,24,,,,,,0.0,,,117.0,83.0,,,,
USC00040232,2013,1,25,,,,,,3.0,,,172.0,83.0,,,,
USC00040232,2013,1,26,,,,,,0.0,,,172.0,83.0,,,,
USC00040232,2013,1,27,,,,,,0.0,,,128.0,61.0,,,,
USC00040232,2013,1,28,,,,,,0.0,,,144.0,67.0,,,,
USC00040232,2013,1,29,,,,,,0.0,,,150.0,72.0,,,,
USC00040232,2013,1,3,,,,,,0.0,,,111.0,0.0,,,,
USC00040232,2013,1,30,,,,,,0.0,,,172.0,72.0,,,,
USC00040232,2013,1,31,,,,,,0.0,,,172.0,39.0,,,,
USC00040232,2013,1,4,,,,,,0.0,,,122.0,22.0,,,,
USC00040232,2013,1,5,,,,,,0.0,,,122.0,28.0,,,,
USC00040232,2013,1,6,,,,,,84.0,,,94.0,28.0,,,,
USC00040232,2013,1,7,,,,,,0.0,,,111.0,44.0,,,,
USC00040232,2013,1,8,,,,,,0.0,,,128.0,22.0,,,,
USC00040232,2013,1,9,,,,,,0.0,,,133.0,39.0,,,,
USC00040232,2013,2,1,,,,,,0.0,,,172.0,61.0,,,,
USC00040232,2013,2,10,,,,,,0.0,,,161.0,11.0,,,,
USC00040232,2013,2,11,,,,,,0.0,,,167.0,33.0,,,,
USC00040232,2013,2,12,,,,,,0.0,,,156.0,17.0,,,,
USC00040232,2013,2,13,,,,,,0.0,,,172.0,39.0,,,,
USC00040232,2013,2,14,,,,,,0.0,,,194.0,44.0,,,,
USC00040232,2013,2,15,,,,,,0.0,,,200.0,50.0,,,,
USC00040232,2013,2,16,,,,,,0.0,,,194.0,89.0,,,,
USC00040232,2013,2,17,,,,,,0.0,,,183.0,56.0,,,,
USC00040232,2013,2,18,,,,,,0.0,,,200.0,133.0,,,,
USC00040232,2013,2,19,,,,,,66.0,,,133.0,39.0,,,,
USC00040232,2013,2,2,,,,,,0.0,,,172.0,72.0,,,,
USC00040232,2013,2,20,,,,,,0.0,,,156.0,44.0,,,,
USC00040232,2013,2,21,,,,,,0.0,,,161.0,22.0,,,,
USC00040232,2013,2,22,,,,,,0.0,,,189.0,44.0,,,,
USC00040232,2013,2,23,,,,,,0.0,,,150.0,94.0,,,,
USC00040232,2013,2,24,,,,,,0.0,,,167.0,72.0,,,,
USC00040232,2013,2,25,,,,,,0.0,,,167.0,28.0,,,,
USC00040232,2013,2,26,,,,,,0.0,,,200.0,72.0,,,,
USC00040232,2013,2,27,,,,,,0.0,,,206.0,44.0,,,,
USC00040232,2013,2,28,,,,,,0.0,,,217.0,89.0,,,,
USC00040232,2013,2,29,,,,,,-9999.0,,,-9999.0,-9999.0,,,,
USC00040232,2013,2,3,,,,,,0.0,,,167.0,50.0,,,,
USC00040232,2013,2,30,,,,,,-9999.0,,,-9999.0,-9999.0,,,,
USC00040232,2013,2,31,,,,,,-9999.0,,,-9999.0,-9999.0,,,,
USC00040232,2013,2,4,,,,,,0.0,,,161.0,56.0,,,,
USC00040232,2013,2,5,,,,,,0.0,,,150.0,50.0,,,,
USC00040232,2013,2,6,,,,,,0.0,,,144.0,56.0,,,,
USC00040232,2013,2,7,,,,,,10.0,,,139.0,56.0,,,,
USC00040232,2013,2,8,,,,,,0.0,,,133.0,39.0,,,,
USC00040232,2013,2,9,,,,,,0.0,,,139.0,56.0,,,,
USC00040232,2013,3,1,,,,,,0.0,,,222.0,89.0,,,,
USC00040232,2013,3,10,,,,,,0.0,,,200.0,61.0,,,,
USC00040232,2013,3,11,,,,,,0.0,,,217.0,61.0,,,,
USC00040232,2013,3,12,,,,,,0.0,,,239.0,83.0,,,,
USC00040232,2013,3,13,,,,,,0.0,,,244.0,78.0,,,,
USC00040232,2013,3,14,,,,,,0.0,,,244.0,111.0,,,,
USC00040232,2013,3,15,,,,,,0.0,,,244.0,133.0,,,,
USC00040232,2013,3,16,,,,,,0.0,,,250.0,111.0,,,,
USC00040232,2013,3,17,,,,,,0.0,,,206.0,89.0,,,,
USC00040232,2013,3,18,,,,,,0.0,,,200.0,72.0,,,,
USC00040232,2013,3,19,,,,,,0.0,,,250.0,94.0,,,,
USC00040232,2013,3,2,,,,,,0.0,,,206.0,89.0,,,,
USC00040232,2013,3,20,,,,,,3.0,,,206.0,94.0,,,,
USC00040232,2013,3,21,,,,,,0.0,,,189.0,61.0,,,,
USC00040232,2013,3,22,,,,,,0.0,,,194.0,106.0,,,,
USC00040232,2013,3,23,,,,,,0.0,,,211.0,67.0,,,,
USC00040232,2013,3,24,,,,,,0.0,,,228.0,67.0,,,,
USC00040232,2013,3,25,,,,,,0.0,,,200.0,144.0,,,,
USC00040232,2013,3,26,,,,,,0.0,,,206.0,100.0,,,,
USC00040232,2013,3,27,,,,,,0.0,,,250.0,111.0,,,,
USC00040232,2013,3,28,,,,,,0.0,,,211.0,111.0,,,,
USC00040232,2013,3,29,,,,,,0.0,,,250.0,111.0,,,,
USC00040232,2013,3,3,,,,,,0.0,,,200.0,83.0,,,,
USC00040232,2013,3,30,,,,,,13.0,,,217.0,139.0,,,,
USC00040232,2013,3,31,,,,,,23.0,,,206.0,128.0,,,,
USC00040232,2013,3,4,,,,,,0.0,,,167.0,67.0,,,,
USC00040232,2013,3,5,,,,,,0.0,,,183.0,61.0,,,,
USC00040232,2013,3,6,,,,,,0.0,,,150.0,72.0,,,,
USC00040232,2013,3,7,,,,,,0.0,,,139.0,44.0,,,,
USC00040232,2013,3,8,,,,,,0.0,,,183.0,67.0,,,,
USC00040232,2013,3,9,,,,,,0.0,,,206.0,56.0,,,,
USC00040232,2013,4,1,,,,,,0.0,,,189.0,117.0,,,,
USC00040232,2013,4,10,,,,,,0.0,,,294.0,128.0,,,,
USC00040232,2013,4,11,,,,,,0.0,,,244.0,128.0,,,,
USC00040232,2013,4,12,,,,,,0.0,,,261.0,122.0,,,,
USC00040232,2013,4,13,,,,,,0.0,,,294.0,94.0,,,,
USC00040232,2013,4,14,,,,,,0.0,,,233.0,100.0,,,,
USC00040232,2013,4,15,,,,,,0.0,,,294.0,94.0,,,,
USC00040232,2013,4,16,,,,,,0.0,,,194.0,83.0,,,,
USC00040232,2013,4,17,,,,,,0.0,,,294.0,111.0,,,,
USC00040232,2013,4,18,,,,,,0.0,,,250.0,122.0,,,,
USC00040232,2013,4,19,,,,,,0.0,,,272.0,94.0,,,,
USC00040232,2013,4,2,,,,,,0.0,,,217.0,94.0,,,,
USC00040232,2013,4,20,,,,,,0.0,,,278.0,156.0,,,,
USC00040232,2013,4,21,,,,,,0.0,,,300.0,111.0,,,,
USC00040232,2013,4,22,,,,,,0.0,,,317.0,189.0,,,,
USC00040232,2013,4,23,,,,,,0.0,,,283.0,161.0,,,,
USC00040232,2013,4,24,,,,,,0.0,,,272.0,111.0,,,,
USC00040232,2013,4,25,,,,,,0.0,,,278.0,144.0,,,,
USC00040232,2013,4,26,,,,,,0.0,,,278.0,156.0,,,,
USC00040232,2013,4,27,,,,,,0.0,,,283.0,89.0,,,,
USC00040232,2013,4,28,,,,,,0.0,,,317.0,111.0,,,,
USC00040232,2013,4,29,,,,,,0.0,,,328.0,200.0,,,,
USC00040232,2013,4,3,,,,,,117.0,,,244.0,94.0,,,,
USC00040232,2013,4,30,,,,,,0.0,,,311.0,172.0,,,,
USC00040232,2013,4,31,,,,,,-9999.0,,,-9999.0,-9999.0,,,,
USC00040232,2013,4,4,,,,,,0.0,,,206.0,111.0,,,,
USC00040232,2013,4,5,,,,,,0.0,,,200.0,122.0,,,,
USC00040232,2013,4,6,,,,,,0.0,,,206.0,122.0,,,,
USC00040232,2013,4,7,,,,,,0.0,,,200.0,94.0,,,,
USC00040232,2013,4,8,,,,,,0.0,,,194.0,89.0,,,,
USC00040232,2013,4,9,,,,,,0.0,,,239.0,128.0,,,,
USC00040232,2013,5,1,,,,,,0.0,,,311.0,172.0,,,,
USC00040232,2013,5,10,,,,,,0.0,,,278.0,128.0,,,,
USC00040232,2013,5,11,,,,,,0.0,,,311.0,144.0,,,,
USC00040232,2013,5,12,,,,,,0.0,,,317.0,133.0,,,,
USC00040232,2013,5,13,,,,,,0.0,,,328.0,133.0,,,,
USC00040232,2013,5,14,,,,,,0.0,,,311.0,156.0,,,,
USC00040232,2013,5,15,,,,,,0.0,,,250.0,128.0,,,,
USC00040232,2013,5,16,,,,,,0.0,,,233.0,144.0,,,,
USC00040232,2013,5,17,,,,,,0.0,,,233.0,117.0,,,,
USC00040232,2013,5,18,,,,,,0.0,,,300.0,133.0,,,,
USC00040232,2013,5,19,,,,,,0.0,,,300.0,144.0,,,,
USC00040232,2013,5,2,,,,,,0.0,,,328.0,200.0,,,,
USC00040232,2013,5,20,,,,,,0.0,,,322.0,172.0,,,,
USC00040232,2013,5,21,,,,,,0.0,,,256.0,133.0,,,,
USC00040232,2013,5,22,,,,,,0.0,,,333.0,100.0,,,,
USC00040232,2013,5,23,,,,,,0.0,,,233.0,94.0,,,,
USC00040232,2013,5,24,,,,,,0.0,,,261.0,106.0,,,,
USC00040232,2013,5,25,,,,,,0.0,,,244.0,106.0,,,,
USC00040232,2013,5,26,,,,,,0.0,,,239.0,144.0,,,,
USC00040232,2013,5,27,,,,,,0.0,,,194.0,133.0,,,,
USC00040232,2013,5,28,,,,,,0.0,,,250.0,144.0,,,,
USC00040232,2013,5,29,,,,,,0.0,,,256.0,167.0,,,,
USC00040232,2013,5,3,,,,,,0.0,,,333.0,156.0,,,,
USC00040232,2013,5,30,,,,,,0.0,,,278.0,122.0,,,,
USC00040232,2013,5,31,,,,,,0.0,,,339.0,161.0,,,,
USC00040232,2013,5,4,,,,,,0.0,,,333.0,156.0,,,,
USC00040232,2013,5,5,,,,,,0.0,,,222.0,122.0,,,,
USC00040232,2013,5,6,,,,,,0.0,,,228.0,144.0,,,,
USC00040232,2013,5,7,,,,,,0.0,,,233.0,144.0,,,,
USC00040232,2013,5,8,,,,,,0.0,,,228.0,117.0,,,,
USC00040232,2013,5,9,,,,,,0.0,,,256.0,122.0,,,,
USC00040232,2013,6,1,,,,,,0.0,,,350.0,183.0,,,,
USC00040232,2013,6,10,,,,,,0.0,,,244.0,144.0,,,,
USC00040232,2013,6,11,,,,,,0.0,,,272.0,139.0,,,,
USC00040232,2013,6,12,,,,,,0.0,,,294.0,144.0,,,,
USC00040232,2013,6,13,,,,,,0.0,,,289.0,156.0,,,,
USC00040232,2013,6,14,,,,,,0.0,,,400.0,178.0,,,,
USC00040232,2013,6,15,,,,,,0.0,,,306.0,144.0,,,,
USC00040232,2013,6,16,,,,,,0.0,,,322.0,150.0,,,,
USC00040232,2013,6,17,,,,,,0.0,,,283.0,161.0,,,,
USC00040232,2013,6,18,,,,,,0.0,,,233.0,133.0,,,,
USC00040232,2013,6,19,,,,,,0.0,,,261.0,133.0,,,,
USC00040232,2013,6,2,,,,,,0.0,,,350.0,178.0,,,,
USC00040232,2013,6,20,,,,,,0.0,,,289.0,150.0,,,,
USC00040232,2013,6,21,,,,,,0.0,,,306.0,144.0,,,,
USC00040232,2013,6,22,,,,,,0.0,,,278.0,172.0,,,,
USC00040232,2013,6,23,,,,,,0.0,,,239.0,178.0,,,,
USC00040232,2013,6,24,,,,,,10.0,,,189.0,161.0,,,,
USC00040232,2013,6,25,,,,,,8.0,,,283.0,161.0,,,,
USC00040232,2013,6,26,,,,,,0.0,,,294.0,172.0,,,,
USC00040232,2013,6,27,,,,,,0.0,,,344.0,194.0,,,,
USC00040232,2013,6,28,,,,,,0.0,,,394.0,206.0,,,,
USC00040232,2013,6,29,,,,,,0.0,,,406.0,244.0,,,,
USC00040232,2013,6,3,,,,,,0.0,,,289.0,144.0,,,,
USC00040232,2013,6,30,,,,,,0.0,,,394.0,228.0,,,,
USC00040232,2013,6,31,,,,,,-9999.0,,,-9999.0,-9999.0,,,,
USC00040232,2013,6,4,,,,,,0.0,,,256.0,133.0,,,,
USC00040232,2013,6,5,,,,,,0.0,,,289.0,128.0,,,,
USC00040232,2013,6,6,,,,,,0.0,,,317.0,128.0,,,,
USC00040232,2013,6,7,,,,,,0.0,,,383.0,139.0,,,,
USC00040232,2013,6,8,,,,,,0.0,,,400.0,194.0,,,,
USC00040232,2013,6,9,,,,,,0.0,,,239.0,150.0,,,,
USC00040232,2013,7,1,,,,,,0.0,,,389.0,200.0,,,,
USC00040232,2013,7,10,,,,,,0.0,,,339.0,172.0,,,,
USC00040232,2013,7,11,,,,,,0.0,,,311.0,122.0,,,,
USC00040232,2013,7,12,,,,,,0.0,,,317.0,133.0,,,,
USC00040232,2013,7,13,,,,,,0.0,,,322.0,133.0,,,,
USC00040232,2013,7,14,,,,,,0.0,,,333.0,133.0,,,,
USC00040232,2013,7,15,,,,,,0.0,,,306.0,128.0,,,,
USC00040232,2013,7,16,,,,,,0.0,,,244.0,139.0,,,,
USC00040232,2013,7,17,,,,,,0.0,,,311.0,122.0,,,,
USC00040232,2013,7,18,,,,,,0.0,,,372.0,133.0,,,,
USC00040232,2013,7,19,,,,,,0.0,,,344.0,144.0,,,,
USC00040232,2013,7,2,,,,,,0.0,,,389.0,250.0,,,,
USC00040232,2013,7,20,,,,,,0.0,,,344.0,150.0,,,,
USC00040232,2013,7,21,,,,,,0.0,,,267.0,144.0,,,,
USC00040232,2013,7,22,,,,,,0.0,,,283.0,144.0,,,,
USC00040232,2013,7,23,,,,,,0.0,,,300.0,183.0,,,,
USC00040232,2013,7,24,,,,,,0.0,,,356.0,178.0,,,,
USC00040232,2013,7,25,,,,,,0.0,,,361.0,183.0,,,,
USC00040232,2013,7,26,,,,,,0.0,,,339.0,156.0,,,,
USC00040232,2013,7,27,,,,,,0.0,,,311.0,144.0,,,,
USC00040232,2013,7,28,,,,,,0.0,,,306.0,144.0,,,,
USC00040232,2013,7,29,,,,,,0.0,,,239.0,139.0,,,,
USC00040232,2013,7,3,,,,,,0.0,,,389.0,250.0,,,,
USC00040232,2013,7,30,,,,,,0.0,,,278.0,133.0,,,,
USC00040232,2013,7,31,,,,,,0.0,,,306.0,128.0,,,,
USC00040232,2013,7,4,,,,,,0.0,,,406.0,233.0,,,,
USC00040232,2013,7,5,,,,,,0.0,,,306.0,183.0,,,,
USC00040232,2013,7,6,,,,,,0.0,,,300.0,150.0,,,,
USC00040232,2013,7,7,,,,,,0.0,,,306.0,139.0,,,,
USC00040232,2013,7,8,,,,,,0.0,,,322.0,139.0,,,,
USC00040232,2013,7,9,,,,,,0.0,,,356.0,150.0,,,,
USC00040232,2013,8,1,,,,,,0.0,,,306.0,144.0,,,,
USC00040232,2013,8,10,,,,,,0.0,,,289.0,128.0,,,,
USC00040232,2013,8,11,,,,,,0.0,,,311.0,139.0,,,,
USC00040232,2013,8,12,,,,,,0.0,,,311.0,133.0,,,,
USC00040232,2013,8,13,,,,,,0.0,,,339.0,139.0,,,,
USC00040232,2013,8,14,,,,,,0.0,,,339.0,161.0,,,,
USC00040232,2013,8,15,,,,,,0.0,,,339.0,167.0,,,,
USC00040232,2013,8,16,,,,,,0.0,,,339.0,178.0,,,,
USC00040232,2013,8,17,,,,,,0.0,,,322.0,172.0,,,,
USC00040232,2013,8,18,,,,,,0.0,,,367.0,172.0,,,,
USC00040232,2013,8,19,,,,,,0.0,,,356.0,200.0,,,,
USC00040232,2013,8,2,,,,,,0.0,,,311.0,133.0,,,,
USC00040232,2013,8,20,,,,,,0.0,,,328.0,178.0,,,,
USC00040232,2013,8,21,,,,,,0.0,,,300.0,156.0,,,,
USC00040232,2013,8,22,,,,,,0.0,,,283.0,139.0,,,,
USC00040232,2013,8,23,,,,,,0.0,,,311.0,128.0,,,,
USC00040232,2013,8,24,,,,,,0.0,,,300.0,144.0,,,,
USC00040232,2013,8,25,,,,,,0.0,,,294.0,172.0,,,,
USC00040232,2013,8,26,,,,,,0.0,,,283.0,156.0,,,,
USC00040232,2013,8,27,,,,,,0.0,,,322.0,156.0,,,,
USC00040232,2013,8,28,,,,,,0.0,,,311.0,167.0,,,,
USC00040232,2013,8,29,,,,,,0.0,,,311.0,172.0,,,,
USC00040232,2013,8,3,,,,,,0.0,,,306.0,128.0,,,,
USC00040232,2013,8,30,,,,,,0.0,,,344.0,167.0,,,,
USC00040232,2013,8,31,,,,,,0.0,,,322.0,161.0,,,,
USC00040232,2013,8,4,,,,,,0.0,,,300.0,128.0,,,,
USC00040232,2013,8,5,,,,,,0.0,,,294.0,128.0,,,,
USC00040232,2013,8,6,,,,,,0.0,,,272.0,122.0,,,,
USC00040232,2013,8,7,,,,,,0.0,,,239.0,144.0,,,,
USC00040232,2013,8,8,,,,,,0.0,,,278.0,122.0,,,,
USC00040232,2013,8,9,,,,,,0.0,,,289.0,144.0,,,,
USC00040232,2013,9,1,,,,,,0.0,,,311.0,150.0,,,,
USC00040232,2013,9,10,,,,,,0.0,,,306.0,178.0,,,,
USC00040232,2013,9,11,,,,,,0.0,,,256.0,167.0,,,,
USC00040232,2013,9,12,,,,,,0.0,,,300.0,156.0,,,,
USC00040232,2013,9,13,,,,,,0.0,,,317.0,156.0,,,,
USC00040232,2013,9,14,,,,,,0.0,,,300.0,144.0,,,,
USC00040232,2013,9,15,,,,,,0.0,,,289.0,139.0,,,,
USC00040232,2013,9,16,,,,,,0.0,,,289.0,150.0,,,,
USC00040232,2013,9,17,,,,,,0.0,,,267.0,150.0,,,,
USC00040232,2013,9,18,,,,,,0.0,,,294.0,172.0,,,,
USC00040232,2013,9,19,,,,,,0.0,,,322.0,133.0,,,,
USC00040232,2013,9,2,,,,,,0.0,,,294.0,167.0,,,,
USC00040232,2013,9,20,,,,,,0.0,,,256.0,144.0,,,,
USC00040232,2013,9,21,,,,,,127.0,,,211.0,156.0,,,,
USC00040232,2013,9,22,,,,,,0.0,,,239.0,122.0,,,,
USC00040232,2013,9,23,,,,,,0.0,,,278.0,144.0,,,,
USC00040232,2013,9,24,,,,,,0.0,,,261.0,161.0,,,,
USC00040232,2013,9,25,,,,,,0.0,,,222.0,139.0,,,,
USC00040232,2013,9,26,,,,,,0.0,,,244.0,144.0,,,,
USC00040232,2013,9,27,,,,,,0.0,,,256.0,150.0,,,,
USC00040232,2013,9,28,,,,,,0.0,,,289.0,100.0,,,,
USC00040232,2013,9,29,,,,,,0.0,,,256.0,156.0,,,,
USC00040232,2013,9,3,,,,,,0.0,,,289.0,189.0,,,,
USC00040232,2013,9,30,,,,,,0.0,,,256.0,150.0,,,,
USC00040232,2013,9,31,,,,,,-9999.0,,,-9999.0,-9999.0,,,,
USC00040232,2013,9,4,,,,,,0.0,,,294.0,161.0,,,,
USC00040232,2013,9,5,,,,,,0.0,,,300.0,161.0,,,,
USC00040232,2013,9,6,,,,,,0.0,,,328.0,156.0,,,,
USC00040232,2013,9,7,,,,,,0.0,,,356.0,172.0,,,,
USC00040232,2013,9,8,,,,,,0.0,,,361.0,178.0,,,,
USC00040232,2013,9,9,,,,,,0.0,,,372.0,178.0,,,,
USC00040232,2013,10,1,,,,,,0.0,,,239.0,117.0,,,,
USC00040232,2013,10,10,,,,,,0.0,,,233.0,111.0,,,,
USC00040232,2013,10,11,,,,,,0.0,,,217.0,94.0,,,,
