ID,YEAR,MONTH,DAY,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
USW00093230,2009,7,24,19.0,1552.0,1413.0,0.0,,,,300.0,94.0,,,200.0,200.0,80.0,116.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,7,25,21.0,1518.0,1517.0,0.0,,,,306.0,72.0,,,190.0,190.0,76.0,107.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,7,26,16.0,1527.0,1527.0,0.0,,,,317.0,72.0,,,30.0,40.0,67.0,89.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,7,27,13.0,1546.0,1546.0,0.0,,,,322.0,78.0,,,20.0,30.0,58.0,80.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,7,28,16.0,1750.0,1811.0,0.0,,,,317.0,100.0,,,40.0,150.0,76.0,107.0,-9999.0,,1.0,,-9999.0,,,-9999.0,,,-9999.0,1.0,,,,,,,
USW00093230,2009,7,29,18.0,1243.0,1242.0,48.0,,,,300.0,94.0,,,30.0,30.0,72.0,89.0,1.0,,1.0,,1.0,,,-9999.0,,,1.0,1.0,,,,,,,
USW00093230,2009,7,3,17.0,1238.0,1526.0,0.0,,,,267.0,56.0,,,190.0,200.0,89.0,107.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,7,30,13.0,1722.0,1540.0,0.0,,,,300.0,83.0,,,190.0,20.0,58.0,76.0,-9999.0,,-9999.0,,1.0,,,-9999.0,,,-9999.0,1.0,,,,,,,
USW00093230,2009,7,31,14.0,1419.0,1546.0,0.0,,,,306.0,94.0,,,30.0,40.0,72.0,98.0,-9999.0,,1.0,,-9999.0,,,1.0,,,-9999.0,1.0,,,,,,,
USW00093230,2009,7,4,20.0,1429.0,1629.0,0.0,,,,267.0,50.0,,,190.0,320.0,67.0,116.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,7,5,30.0,1722.0,1722.0,0.0,,,,261.0,44.0,,,190.0,190.0,89.0,125.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,7,6,42.0,1419.0,1141.0,0.0,,,,239.0,67.0,,,200.0,180.0,94.0,130.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,7,7,38.0,1459.0,1459.0,0.0,,,,228.0,22.0,,,180.0,180.0,98.0,148.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,7,8,41.0,1528.0,1527.0,0.0,,,,228.0,50.0,,,200.0,190.0,89.0,148.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,7,9,23.0,1419.0,1337.0,0.0,,,,239.0,39.0,,,190.0,200.0,80.0,125.0,-9999.0,,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,1,18.0,1530.0,1530.0,0.0,,,,289.0,89.0,,,190.0,190.0,89.0,103.0,1.0,,1.0,,-9999.0,,-9999.0,1.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,10,12.0,1219.0,1713.0,0.0,,,,272.0,61.0,,,50.0,200.0,54.0,80.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,11,19.0,1436.0,1602.0,0.0,,,,283.0,56.0,,,170.0,200.0,67.0,94.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,12,13.0,1502.0,1457.0,0.0,,,,278.0,39.0,,,210.0,210.0,67.0,103.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,13,33.0,1334.0,1501.0,0.0,,,,261.0,28.0,,,180.0,190.0,94.0,130.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,14,30.0,1158.0,1204.0,0.0,,,,233.0,56.0,,,190.0,200.0,94.0,130.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,15,14.0,1252.0,2026.0,0.0,,,,233.0,6.0,,,30.0,330.0,54.0,143.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,16,15.0,1455.0,1322.0,0.0,,,,256.0,28.0,,,30.0,40.0,54.0,76.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,17,11.0,1555.0,538.0,0.0,,,,272.0,44.0,,,30.0,210.0,54.0,134.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,18,16.0,1322.0,1248.0,0.0,,,,294.0,44.0,,,40.0,20.0,54.0,76.0,-9999.0,,-9999.0,,-9999.0,,1.0,1.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,19,12.0,1346.0,1535.0,0.0,,,,317.0,61.0,,,30.0,30.0,45.0,63.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,2,20.0,1656.0,1602.0,0.0,,,,267.0,100.0,,,190.0,190.0,76.0,94.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,20,16.0,1707.0,1548.0,0.0,,,,311.0,72.0,,,190.0,190.0,72.0,112.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,21,11.0,1509.0,1509.0,0.0,,,,306.0,67.0,,,190.0,200.0,89.0,107.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,22,26.0,1518.0,1524.0,0.0,,,,294.0,67.0,,,190.0,190.0,89.0,107.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,23,26.0,1542.0,1419.0,28.0,,,,217.0,67.0,,,190.0,190.0,76.0,116.0,1.0,,-9999.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,
USW00093230,2009,8,24,18.0,1632.0,1646.0,0.0,,,,244.0,17.0,,,180.0,190.0,63.0,80.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,25,18.0,1451.0,1450.0,0.0,,,,267.0,33.0,,,200.0,210.0,76.0,112.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,26,17.0,1704.0,1633.0,0.0,,,,278.0,22.0,,,190.0,210.0,67.0,98.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,27,16.0,1602.0,1348.0,0.0,,,,278.0,33.0,,,30.0,30.0,63.0,89.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,28,16.0,1316.0,1543.0,0.0,,,,289.0,56.0,,,190.0,200.0,63.0,94.0,-9999.0,,-9999.0,,-9999.0,,1.0,1.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,29,13.0,1346.0,1345.0,0.0,,,,294.0,39.0,,,200.0,180.0,89.0,130.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,3,21.0,1523.0,1358.0,0.0,,,,278.0,50.0,,,190.0,190.0,80.0,112.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,30,40.0,1239.0,1119.0,0.0,,,,267.0,106.0,,,190.0,180.0,125.0,197.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,31,28.0,1440.0,1427.0,0.0,,,,267.0,61.0,,,200.0,180.0,116.0,183.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,4,34.0,1211.0,1134.0,0.0,,,,272.0,61.0,,,190.0,200.0,125.0,174.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,5,53.0,1346.0,1226.0,0.0,,,,256.0,78.0,,,190.0,170.0,130.0,170.0,-9999.0,,-9999.0,,1.0,,-9999.0,-9999.0,,,-9999.0,1.0,,,,,,,
USW00093230,2009,8,6,51.0,710.0,711.0,3.0,,,,144.0,56.0,,,190.0,190.0,130.0,165.0,-9999.0,,1.0,,1.0,,-9999.0,-9999.0,,,-9999.0,1.0,,,,,,,
USW00093230,2009,8,7,14.0,2148.0,2148.0,0.0,,,,178.0,28.0,,,210.0,210.0,134.0,139.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,8,16.0,2354.0,2354.0,0.0,,,,228.0,17.0,,,210.0,210.0,130.0,134.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,,,
USW00093230,2009,8,9,13.0,1210.0,1249.0,0.0,,,,256.0,39.0,,,20.0,30.0,54.0,76.0,-9999.0,,-9999.0,,1.0,,-9999.0,-9999.0,,,-9999.0,1.0,,,,,,,
USW00093230,2009,9,1,24.0,1109.0,1248.0,0.0,,,,261.0,72.0,,,190.0,190.0,98.0,143.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,10,12.0,1510.0,133.0,0.0,,,,294.0,50.0,,,30.0,330.0,45.0,107.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,11,8.0,1727.0,1629.0,0.0,,,,300.0,56.0,,,190.0,220.0,54.0,76.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,12,8.0,1511.0,-9999.0,15.0,,,,256.0,94.0,,,170.0,-9999.0,31.0,-9999.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,
USW00093230,2009,9,13,31.0,1217.0,1554.0,0.0,,,,228.0,50.0,,,200.0,200.0,80.0,130.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,14,18.0,1536.0,1536.0,0.0,,,,183.0,50.0,,,150.0,210.0,72.0,143.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,15,11.0,1329.0,1448.0,0.0,,,,244.0,17.0,,,20.0,20.0,58.0,72.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,16,14.0,1340.0,1340.0,0.0,,,,272.0,22.0,,,30.0,20.0,63.0,80.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,17,11.0,1312.0,946.0,0.0,,,,267.0,39.0,,,30.0,40.0,63.0,112.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,18,17.0,1530.0,1529.0,0.0,,,,294.0,44.0,,,180.0,180.0,98.0,134.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,19,31.0,1258.0,1318.0,0.0,,,,250.0,83.0,,,190.0,190.0,103.0,148.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,2,13.0,1455.0,730.0,0.0,,,,272.0,50.0,,,190.0,330.0,67.0,139.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,20,13.0,1042.0,1352.0,0.0,,,,256.0,22.0,,,30.0,30.0,58.0,80.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,21,12.0,1020.0,1114.0,0.0,,,,256.0,17.0,,,30.0,10.0,45.0,67.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,22,16.0,1309.0,1309.0,0.0,,,,261.0,-11.0,,,30.0,30.0,54.0,72.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,23,13.0,1404.0,1248.0,0.0,,,,283.0,11.0,,,30.0,20.0,45.0,67.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,24,15.0,1311.0,1501.0,0.0,,,,289.0,17.0,,,30.0,30.0,54.0,67.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,25,11.0,1400.0,1359.0,0.0,,,,289.0,22.0,,,30.0,20.0,45.0,63.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,26,10.0,1238.0,1320.0,0.0,,,,294.0,17.0,,,20.0,360.0,54.0,67.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,27,11.0,1121.0,1219.0,0.0,,,,294.0,22.0,,,40.0,10.0,45.0,63.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,28,25.0,2357.0,1131.0,0.0,,,,244.0,56.0,,,190.0,180.0,94.0,143.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,29,52.0,1156.0,1155.0,0.0,,,,161.0,6.0,,,190.0,180.0,156.0,201.0,,,-9999.0,,1.0,,,,,,,1.0,,,,,,,
USW00093230,2009,9,3,17.0,1212.0,1343.0,0.0,,,,278.0,61.0,,,170.0,180.0,89.0,116.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,30,17.0,2008.0,2007.0,0.0,,,,122.0,-28.0,,,90.0,120.0,58.0,89.0,,,-9999.0,,1.0,,,,,,,1.0,,,,,,,
USW00093230,2009,9,31,-9999.0,-9999.0,-9999.0,-9999.0,,,,-9999.0,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,4,21.0,1333.0,1215.0,0.0,,,,267.0,56.0,,,200.0,200.0,107.0,148.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,5,38.0,1358.0,1415.0,0.0,,,,244.0,72.0,,,180.0,180.0,112.0,143.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,6,37.0,1543.0,1252.0,0.0,,,,228.0,78.0,,,200.0,210.0,80.0,134.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,7,17.0,1140.0,1139.0,0.0,,,,233.0,22.0,,,200.0,190.0,76.0,112.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,8,15.0,1538.0,1059.0,0.0,,,,256.0,22.0,,,30.0,60.0,54.0,72.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,9,9,18.0,1349.0,1335.0,0.0,,,,272.0,44.0,,,30.0,40.0,67.0,98.0,,,-9999.0,,-9999.0,,,,,,,-9999.0,,,,,,,
USW00093230,2009,10,1,9.0,1440.0,1353.0,0.0,,,,183.0,-56.0,,,30.0,40.0,40.0,67.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,10,12.0,1242.0,1255.0,0.0,,,,183.0,-22.0,,,30.0,360.0,45.0,76.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,11,16.0,1315.0,1454.0,0.0,,,,183.0,-11.0,,,190.0,190.0,72.0,112.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,12,29.0,1929.0,1046.0,0.0,,,,139.0,0.0,,,190.0,190.0,72.0,125.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,13,65.0,2322.0,2012.0,643.0,,,,94.0,39.0,,,200.0,210.0,143.0,237.0,1.0,-9999.0,-9999.0,,1.0,,,,-9999.0,,1.0,1.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,14,64.0,1417.0,1417.0,15.0,,,,122.0,56.0,,,190.0,190.0,130.0,183.0,-9999.0,-9999.0,-9999.0,,1.0,,,,-9999.0,,-9999.0,1.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,15,15.0,1119.0,1118.0,0.0,,,,178.0,39.0,,,190.0,180.0,67.0,89.0,1.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,1.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,16,7.0,1358.0,718.0,0.0,,,,194.0,6.0,,,30.0,210.0,36.0,67.0,1.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,1.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,17,20.0,1423.0,1348.0,0.0,,,,228.0,6.0,,,190.0,190.0,89.0,116.0,1.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,1.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,18,50.0,1816.0,1816.0,25.0,,,,194.0,61.0,,,190.0,190.0,130.0,197.0,-9999.0,-9999.0,1.0,,1.0,,,,-9999.0,,-9999.0,1.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,19,37.0,714.0,335.0,66.0,,,,111.0,11.0,,,190.0,240.0,125.0,170.0,1.0,1.0,-9999.0,,1.0,,,,-9999.0,,1.0,1.0,,1.0,,,-9999.0,,
USW00093230,2009,10,2,23.0,1149.0,1149.0,0.0,,,,189.0,-22.0,,,180.0,190.0,98.0,165.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,20,10.0,720.0,-9999.0,0.0,,,,133.0,-6.0,,,30.0,-9999.0,36.0,-9999.0,1.0,1.0,-9999.0,,-9999.0,,,,1.0,,1.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,21,11.0,1311.0,1311.0,0.0,,,,189.0,-17.0,,,30.0,30.0,40.0,58.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,22,13.0,1432.0,1432.0,0.0,,,,178.0,-6.0,,,30.0,30.0,36.0,54.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,23,10.0,1442.0,1249.0,0.0,,,,200.0,-6.0,,,20.0,20.0,36.0,54.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,24,9.0,1306.0,1305.0,0.0,,,,206.0,0.0,,,20.0,30.0,40.0,58.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,25,6.0,1237.0,1237.0,0.0,,,,167.0,-22.0,,,30.0,30.0,36.0,54.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,26,40.0,2244.0,2321.0,0.0,,,,183.0,-11.0,,,200.0,210.0,107.0,174.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,27,45.0,0.0,0.0,0.0,,,,100.0,-28.0,,,200.0,190.0,103.0,183.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,1.0,,1.0,,,-9999.0,,
USW00093230,2009,10,28,35.0,340.0,141.0,0.0,,,,28.0,-56.0,,,30.0,40.0,98.0,143.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,1.0,,1.0,,,-9999.0,,
USW00093230,2009,10,29,15.0,2051.0,2045.0,0.0,,,,111.0,-83.0,,,40.0,40.0,76.0,103.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,3,49.0,1519.0,1511.0,58.0,,,,139.0,-11.0,,,200.0,190.0,130.0,219.0,1.0,1.0,-9999.0,,1.0,,,,-9999.0,,-9999.0,1.0,,1.0,,,-9999.0,,
USW00093230,2009,10,30,8.0,1150.0,1129.0,0.0,,,,172.0,-17.0,,,30.0,20.0,36.0,63.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,31,10.0,1354.0,1246.0,0.0,,,,178.0,-33.0,,,20.0,20.0,31.0,54.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,4,17.0,1255.0,1255.0,36.0,,,,33.0,-28.0,,,190.0,190.0,72.0,98.0,1.0,1.0,-9999.0,,-9999.0,,,,1.0,,-9999.0,1.0,,1.0,,,1.0,,
USW00093230,2009,10,5,15.0,1939.0,1938.0,0.0,,,,89.0,-61.0,,,70.0,80.0,58.0,80.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,6,22.0,1340.0,1338.0,0.0,,,,106.0,-17.0,,,80.0,70.0,72.0,112.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,7,10.0,1225.0,1337.0,0.0,,,,167.0,-33.0,,,40.0,40.0,45.0,72.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,8,12.0,1529.0,1210.0,0.0,,,,200.0,-22.0,,,190.0,20.0,58.0,89.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,10,9,13.0,1159.0,1317.0,0.0,,,,200.0,-17.0,,,30.0,30.0,54.0,67.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2009,11,1,5.0,1236.0,1142.0,0.0,,,,194.0,-28.0,,,20.0,30.0,36.0,54.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,
USW00093230,2009,11,10,28.0,1912.0,1230.0,0.0,,,,133.0,6.0,,,180.0,190.0,89.0,134.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,1.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,
USW00093230,2009,11,11,51.0,2005.0,1939.0,0.0,,,,144.0,33.0,,,190.0,190.0,143.0,215.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,1.0,-9999.0,-9999.0,,-9999.0,,,,,
USW00093230,2009,11,12,15.0,15.0,2358.0,33.0,,,,72.0,-44.0,,,200.0,200.0,98.0,156.0,1.0,-9999.0,,,-9999.0,,1.0,1.0,-9999.0,-9999.0,1.0,1.0,,1.0,,,,,
USW00093230,2009,11,13,18.0,510.0,-9999.0,0.0,,,,61.0,-83.0,,,180.0,-9999.0,67.0,-9999.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,
USW00093230,2009,11,14,12.0,1417.0,1854.0,0.0,,,,72.0,-78.0,,,30.0,80.0,58.0,80.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,
USW00093230,2009,11,15,5.0,1217.0,1221.0,0.0,,,,117.0,-83.0,,,30.0,40.0,40.0,54.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,
USW00093230,2009,11,16,12.0,1312.0,1700.0,0.0,,,,156.0,-67.0,,,30.0,200.0,54.0,63.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,
USW00093230,2009,11,17,44.0,1303.0,2319.0,0.0,,,,150.0,-22.0,,,200.0,170.0,116.0,174.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,
USW00093230,2009,11,18,26.0,32.0,53.0,3.0,,,,83.0,-50.0,,,190.0,190.0,107.0,183.0,1.0,-9999.0,,,-9999.0,,1.0,1.0,-9999.0,-9999.0,-9999.0,1.0,,1.0,,,,,
USW00093230,2009,11,19,9.0,2359.0,2358.0,0.0,,,,128.0,-78.0,,,170.0,180.0,72.0,98.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,
USW00093230,2009,11,2,10.0,1256.0,1244.0,0.0,,,,200.0,-28.0,,,40.0,30.0,36.0,54.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,
USW00093230,2009,11,20,93.0,907.0,1158.0,13.0,,,,106.0,-6.0,,,190.0,180.0,165.0,259.0,1.0,1.0,,,-9999.0,,-9999.0,1.0,1.0,-9999.0,-9999.0,1.0,,1.0,,,,,
USW00093230,2009,11,21,17.0,152.0,2.0,0.0,,,,56.0,-83.0,,,190.0,170.0,89.0,112.0,1.0,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,1.0,-9999.0,,-9999.0,,,,,
USW00093230,2009,11,22,46.0,314.0,314.0,0.0,,,,72.0,-44.0,,,190.0,200.0,130.0,161.0,-9999.0,-9999.0,,,1.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,,1.0,,,,,
USW00093230,2009,11,23,10.0,1356.0,1547.0,0.0,,,,106.0,-78.0,,,10.0,70.0,54.0,89.0,-9999.0,-9999.0,,,-9999.0,,1.0,1.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,
