ID,YEAR,MONTH,DAY,AWND,DAPR,FMTM,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT05,WT08
USW00023259,2012,12,6,26.0,,,,,0.0,0.0,0.0,,144.0,100.0,,,270.0,270.0,63.0,98.0,1.0,1.0,,,-9999.0
USW00023259,2012,12,7,17.0,,,,,0.0,0.0,0.0,,156.0,61.0,,,100.0,80.0,54.0,72.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2012,12,8,16.0,,,,,0.0,0.0,0.0,,150.0,39.0,,,90.0,90.0,45.0,63.0,1.0,1.0,,,-9999.0
USW00023259,2012,12,9,30.0,,,,,0.0,0.0,0.0,,200.0,61.0,,,90.0,90.0,63.0,67.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,1,1,23.0,,,,,0.0,0.0,0.0,,144.0,39.0,,,80.0,340.0,63.0,174.0,-9999.0,,,,-9999.0
USW00023259,2013,1,10,43.0,,,,,13.0,0.0,0.0,,100.0,39.0,,,280.0,270.0,98.0,134.0,1.0,,,,1.0
USW00023259,2013,1,11,31.0,,,,,5.0,0.0,0.0,,111.0,33.0,,,250.0,310.0,76.0,112.0,-9999.0,,,,1.0
USW00023259,2013,1,12,18.0,,,,,0.0,0.0,0.0,,100.0,11.0,,,90.0,90.0,40.0,45.0,-9999.0,,,,-9999.0
USW00023259,2013,1,13,17.0,,,,,0.0,0.0,0.0,,94.0,0.0,,,10.0,210.0,54.0,125.0,-9999.0,,,,-9999.0
USW00023259,2013,1,14,27.0,,,,,0.0,0.0,0.0,,117.0,0.0,,,100.0,90.0,54.0,76.0,-9999.0,,,,-9999.0
USW00023259,2013,1,15,18.0,,,,,0.0,0.0,0.0,,133.0,6.0,,,90.0,310.0,40.0,45.0,-9999.0,,,,-9999.0
USW00023259,2013,1,16,13.0,,,,,0.0,0.0,0.0,,150.0,11.0,,,100.0,90.0,36.0,36.0,-9999.0,,,,-9999.0
USW00023259,2013,1,17,7.0,,,,,0.0,0.0,0.0,,211.0,6.0,,,100.0,90.0,27.0,31.0,-9999.0,,,,-9999.0
USW00023259,2013,1,18,12.0,,,,,0.0,0.0,0.0,,200.0,33.0,,,100.0,100.0,40.0,45.0,-9999.0,,,,-9999.0
USW00023259,2013,1,19,15.0,,,,,0.0,0.0,0.0,,211.0,44.0,,,110.0,100.0,45.0,54.0,-9999.0,,,,-9999.0
USW00023259,2013,1,2,13.0,,,,,0.0,0.0,0.0,,189.0,22.0,,,90.0,190.0,58.0,72.0,-9999.0,,,,-9999.0
USW00023259,2013,1,20,20.0,,,,,0.0,0.0,0.0,,250.0,61.0,,,220.0,30.0,58.0,67.0,-9999.0,,,,-9999.0
USW00023259,2013,1,21,14.0,,,,,0.0,0.0,0.0,,217.0,39.0,,,90.0,90.0,45.0,54.0,-9999.0,,,,-9999.0
USW00023259,2013,1,22,17.0,,,,,0.0,0.0,0.0,,178.0,67.0,,,100.0,280.0,58.0,76.0,-9999.0,,,,-9999.0
USW00023259,2013,1,23,11.0,,,,,10.0,-9999.0,0.0,,178.0,94.0,,,210.0,330.0,63.0,125.0,-9999.0,,,,1.0
USW00023259,2013,1,24,4.0,,,,,30.0,0.0,0.0,,139.0,100.0,,,30.0,360.0,67.0,215.0,1.0,,,,1.0
USW00023259,2013,1,25,15.0,,,,,3.0,0.0,0.0,,183.0,100.0,,,280.0,280.0,63.0,76.0,1.0,,,,-9999.0
USW00023259,2013,1,26,34.0,,,,,0.0,0.0,0.0,,128.0,100.0,,,250.0,280.0,81.0,103.0,1.0,,,,-9999.0
USW00023259,2013,1,27,48.0,,,,,0.0,0.0,0.0,,122.0,89.0,,,270.0,280.0,81.0,112.0,-9999.0,,,,-9999.0
USW00023259,2013,1,28,40.0,,,,,0.0,0.0,0.0,,122.0,44.0,,,270.0,270.0,76.0,112.0,-9999.0,,,,-9999.0
USW00023259,2013,1,29,22.0,,,,,0.0,0.0,0.0,,122.0,50.0,,,280.0,280.0,58.0,72.0,-9999.0,,,,-9999.0
USW00023259,2013,1,3,13.0,,,,,0.0,0.0,0.0,,156.0,22.0,,,100.0,100.0,45.0,54.0,-9999.0,,,,-9999.0
USW00023259,2013,1,30,13.0,,,,,0.0,0.0,0.0,,144.0,44.0,,,100.0,90.0,40.0,45.0,-9999.0,,,,-9999.0
USW00023259,2013,1,31,13.0,,,,,0.0,0.0,0.0,,178.0,44.0,,,100.0,340.0,36.0,112.0,-9999.0,,,,-9999.0
USW00023259,2013,1,4,10.0,,,,,0.0,0.0,0.0,,156.0,17.0,,,90.0,90.0,40.0,45.0,-9999.0,,,,-9999.0
USW00023259,2013,1,5,21.0,,,,,41.0,0.0,0.0,,144.0,56.0,,,210.0,220.0,76.0,107.0,1.0,,,,1.0
USW00023259,2013,1,6,26.0,,,,,86.0,0.0,0.0,,111.0,50.0,,,230.0,210.0,81.0,116.0,1.0,,,,1.0
USW00023259,2013,1,7,17.0,,,,,0.0,0.0,0.0,,122.0,44.0,,,250.0,-9999.0,54.0,-9999.0,-9999.0,,,,-9999.0
USW00023259,2013,1,8,15.0,,,,,0.0,0.0,0.0,,178.0,61.0,,,280.0,30.0,54.0,67.0,-9999.0,,,,-9999.0
USW00023259,2013,1,9,25.0,,,,,18.0,0.0,0.0,,122.0,56.0,,,270.0,280.0,94.0,130.0,1.0,,,,1.0
USW00023259,2013,2,1,12.0,,,,,0.0,0.0,0.0,,194.0,50.0,,,220.0,210.0,89.0,103.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,2,10,18.0,,,,,0.0,0.0,0.0,,128.0,28.0,,,310.0,310.0,40.0,54.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,2,11,19.0,,,,,0.0,0.0,0.0,,150.0,22.0,,,270.0,180.0,45.0,76.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,2,12,17.0,,,,,0.0,0.0,0.0,,144.0,22.0,,,220.0,210.0,58.0,130.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,2,13,17.0,,,,,0.0,0.0,0.0,,122.0,39.0,,,280.0,270.0,45.0,81.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,2,14,17.0,,,,,0.0,0.0,0.0,,194.0,33.0,,,280.0,270.0,45.0,72.0,1.0,1.0,,,-9999.0
USW00023259,2013,2,15,22.0,,,,,0.0,0.0,0.0,,239.0,72.0,,,100.0,100.0,58.0,63.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,2,16,21.0,,,,,0.0,0.0,0.0,,228.0,83.0,,,100.0,300.0,58.0,72.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,2,17,28.0,,,,,0.0,0.0,0.0,,128.0,89.0,,,280.0,280.0,58.0,72.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,2,18,25.0,,,,,0.0,0.0,0.0,,106.0,78.0,,,270.0,210.0,63.0,116.0,1.0,-9999.0,,,1.0
USW00023259,2013,2,19,35.0,,,,,122.0,0.0,0.0,,117.0,39.0,,,270.0,270.0,94.0,130.0,1.0,-9999.0,,,1.0
USW00023259,2013,2,2,13.0,,,,,0.0,0.0,0.0,,111.0,72.0,,,290.0,360.0,36.0,58.0,1.0,-9999.0,,,1.0
USW00023259,2013,2,20,32.0,,,,,0.0,0.0,0.0,,117.0,17.0,,,280.0,250.0,72.0,125.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,2,21,33.0,,,,,0.0,0.0,0.0,,128.0,67.0,,,280.0,280.0,72.0,107.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,2,22,22.0,,,,,0.0,0.0,0.0,,144.0,28.0,,,250.0,240.0,58.0,72.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,2,23,43.0,,,,,8.0,0.0,0.0,,122.0,50.0,,,280.0,280.0,103.0,148.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,2,24,28.0,,,,,0.0,0.0,0.0,,167.0,28.0,,,270.0,60.0,63.0,98.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,2,25,24.0,,,,,0.0,0.0,0.0,,133.0,28.0,,,250.0,250.0,63.0,81.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,2,26,22.0,,,,,0.0,0.0,0.0,,178.0,33.0,,,70.0,250.0,58.0,94.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,2,27,14.0,,,,,0.0,0.0,0.0,,144.0,33.0,,,280.0,280.0,63.0,76.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,2,28,16.0,,,,,0.0,0.0,0.0,,144.0,50.0,,,280.0,280.0,67.0,81.0,1.0,1.0,,,1.0
USW00023259,2013,2,29,-9999.0,,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,2,3,21.0,,,,,0.0,0.0,0.0,,117.0,50.0,,,260.0,270.0,58.0,67.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,2,30,-9999.0,,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,2,31,-9999.0,,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,2,4,21.0,,,,,0.0,0.0,0.0,,117.0,33.0,,,270.0,270.0,45.0,63.0,1.0,1.0,,,1.0
USW00023259,2013,2,5,22.0,,,,,0.0,0.0,0.0,,117.0,89.0,,,260.0,220.0,63.0,116.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,2,6,23.0,,,,,0.0,0.0,0.0,,128.0,39.0,,,250.0,270.0,54.0,72.0,1.0,1.0,,,-9999.0
USW00023259,2013,2,7,24.0,,,,,18.0,0.0,0.0,,133.0,44.0,,,200.0,340.0,67.0,170.0,1.0,-9999.0,,,1.0
USW00023259,2013,2,8,26.0,,,,,48.0,0.0,0.0,,111.0,56.0,,,260.0,290.0,58.0,81.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,2,9,21.0,,,,,0.0,0.0,0.0,,128.0,28.0,,,220.0,210.0,67.0,125.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,3,1,11.0,,,,,0.0,0.0,0.0,,189.0,50.0,,,90.0,100.0,45.0,54.0,1.0,1.0,,,-9999.0
USW00023259,2013,3,10,18.0,,,,,0.0,0.0,0.0,,128.0,39.0,,,310.0,280.0,54.0,72.0,1.0,1.0,,,-9999.0
USW00023259,2013,3,11,10.0,,,,,0.0,0.0,0.0,,144.0,28.0,,,310.0,310.0,45.0,107.0,1.0,1.0,,,-9999.0
USW00023259,2013,3,12,12.0,,,,,0.0,0.0,0.0,,133.0,61.0,,,310.0,300.0,45.0,63.0,1.0,1.0,,,1.0
USW00023259,2013,3,13,12.0,,,,,0.0,0.0,0.0,,211.0,72.0,,,20.0,340.0,58.0,103.0,1.0,1.0,,,-9999.0
USW00023259,2013,3,14,14.0,,,,,0.0,0.0,-9999.0,,167.0,56.0,,,250.0,210.0,58.0,130.0,1.0,1.0,,,1.0
USW00023259,2013,3,15,21.0,,,,,0.0,0.0,0.0,,172.0,72.0,,,260.0,210.0,58.0,130.0,1.0,1.0,,,-9999.0
USW00023259,2013,3,16,22.0,,,,,0.0,0.0,-9999.0,,183.0,67.0,,,280.0,270.0,76.0,98.0,1.0,-9999.0,,,1.0
USW00023259,2013,3,17,28.0,,,,,0.0,0.0,0.0,,144.0,50.0,,,260.0,250.0,72.0,89.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,3,18,14.0,,,,,0.0,0.0,0.0,,133.0,78.0,,,240.0,240.0,81.0,107.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,3,19,21.0,,,,,15.0,0.0,0.0,,178.0,78.0,,,220.0,230.0,76.0,94.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,3,2,13.0,,,,,0.0,0.0,0.0,,206.0,89.0,,,230.0,240.0,54.0,63.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,3,20,17.0,,,,,10.0,0.0,0.0,,167.0,94.0,,,250.0,20.0,45.0,89.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,3,21,31.0,,,,,0.0,0.0,0.0,,133.0,83.0,,,280.0,260.0,76.0,103.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,3,22,24.0,,,,,0.0,0.0,0.0,,172.0,39.0,,,280.0,240.0,63.0,81.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,3,23,19.0,,,,,0.0,0.0,0.0,,183.0,39.0,,,270.0,260.0,45.0,67.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,3,24,24.0,,,,,0.0,0.0,0.0,,144.0,44.0,,,280.0,280.0,67.0,81.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,3,25,28.0,,,,,0.0,0.0,0.0,,128.0,83.0,,,270.0,240.0,63.0,107.0,-9999.0,-9999.0,,,1.0
USW00023259,2013,3,26,24.0,,,,,0.0,0.0,0.0,,150.0,61.0,,,250.0,250.0,67.0,76.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,3,27,30.0,,,,,0.0,0.0,0.0,,194.0,72.0,,,210.0,220.0,98.0,125.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,3,28,20.0,,,,,0.0,0.0,0.0,,178.0,94.0,,,210.0,230.0,67.0,81.0,1.0,-9999.0,,,1.0
USW00023259,2013,3,29,16.0,,,,,0.0,0.0,0.0,,183.0,56.0,,,200.0,200.0,89.0,107.0,1.0,1.0,,,-9999.0
USW00023259,2013,3,3,23.0,,,,,0.0,0.0,0.0,,139.0,89.0,,,270.0,240.0,58.0,72.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,3,30,15.0,,,,,89.0,0.0,0.0,,183.0,100.0,,,170.0,340.0,45.0,63.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,3,31,26.0,,,,,15.0,-9999.0,0.0,,206.0,94.0,,,200.0,200.0,81.0,107.0,1.0,-9999.0,,,1.0
USW00023259,2013,3,4,21.0,,,,,0.0,0.0,0.0,,111.0,56.0,,,240.0,250.0,58.0,72.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,3,5,26.0,,,,,3.0,0.0,0.0,,144.0,78.0,,,230.0,220.0,94.0,116.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,3,6,31.0,,,,,81.0,0.0,0.0,,133.0,56.0,,,150.0,160.0,94.0,130.0,1.0,-9999.0,,,1.0
USW00023259,2013,3,7,16.0,,,,,58.0,0.0,0.0,,139.0,56.0,,,210.0,220.0,40.0,54.0,1.0,-9999.0,,,1.0
USW00023259,2013,3,8,39.0,,,,,36.0,0.0,0.0,,117.0,72.0,,,250.0,250.0,103.0,134.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,3,9,30.0,,,,,0.0,0.0,0.0,,144.0,78.0,,,270.0,280.0,67.0,94.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,4,1,18.0,,,,,23.0,0.0,0.0,,172.0,89.0,,,230.0,230.0,63.0,81.0,1.0,-9999.0,,,1.0
USW00023259,2013,4,10,25.0,,,,,0.0,0.0,0.0,,233.0,83.0,,,280.0,280.0,76.0,98.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,4,11,42.0,,,,,0.0,0.0,0.0,,167.0,94.0,,,260.0,220.0,76.0,112.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,4,12,30.0,,,,,0.0,0.0,0.0,,139.0,67.0,,,270.0,260.0,72.0,94.0,1.0,-9999.0,,,1.0
USW00023259,2013,4,13,41.0,,,,,0.0,0.0,0.0,,144.0,89.0,,,240.0,240.0,98.0,134.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,4,14,35.0,,,,,0.0,0.0,0.0,,139.0,72.0,,,240.0,240.0,81.0,116.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,4,15,68.0,,,,,3.0,0.0,0.0,,128.0,83.0,,,270.0,270.0,125.0,165.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,4,16,27.0,,,,,0.0,0.0,0.0,,150.0,50.0,,,240.0,260.0,76.0,103.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,4,17,34.0,,,,,0.0,0.0,0.0,,156.0,44.0,,,270.0,240.0,89.0,116.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,4,18,16.0,,,,,0.0,0.0,0.0,,178.0,61.0,,,340.0,320.0,45.0,63.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,4,19,22.0,,,,,0.0,0.0,0.0,,178.0,61.0,,,310.0,310.0,63.0,72.0,1.0,-9999.0,,,1.0
USW00023259,2013,4,2,20.0,,,,,3.0,0.0,0.0,,144.0,72.0,,,280.0,300.0,63.0,107.0,1.0,1.0,,,-9999.0
USW00023259,2013,4,20,21.0,,,,,0.0,0.0,0.0,,167.0,78.0,,,290.0,250.0,67.0,76.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,4,21,15.0,,,,,0.0,0.0,0.0,,222.0,72.0,,,260.0,260.0,45.0,67.0,1.0,1.0,,,1.0
USW00023259,2013,4,22,14.0,,,,,0.0,0.0,0.0,,239.0,83.0,,,320.0,30.0,40.0,58.0,1.0,-9999.0,,,1.0
USW00023259,2013,4,23,19.0,,,,,0.0,0.0,0.0,,194.0,78.0,,,230.0,210.0,67.0,81.0,1.0,-9999.0,,,1.0
USW00023259,2013,4,24,20.0,,,,,0.0,0.0,0.0,,194.0,94.0,,,230.0,230.0,72.0,89.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,4,25,21.0,,,,,0.0,0.0,0.0,,172.0,100.0,,,300.0,280.0,72.0,89.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,4,26,26.0,,,,,0.0,0.0,0.0,,150.0,67.0,,,300.0,270.0,63.0,81.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,4,27,25.0,,,,,0.0,0.0,0.0,,139.0,94.0,,,270.0,320.0,58.0,89.0,1.0,-9999.0,,,1.0
USW00023259,2013,4,28,21.0,,,,,0.0,0.0,0.0,,150.0,83.0,,,290.0,290.0,54.0,63.0,1.0,-9999.0,,,1.0
USW00023259,2013,4,29,23.0,,,,,0.0,0.0,0.0,,228.0,78.0,,,240.0,210.0,63.0,130.0,1.0,-9999.0,,,1.0
USW00023259,2013,4,3,17.0,,,,,0.0,0.0,0.0,,189.0,72.0,,,240.0,80.0,76.0,107.0,1.0,1.0,,,-9999.0
USW00023259,2013,4,30,27.0,,,,,0.0,0.0,0.0,,200.0,94.0,,,280.0,270.0,67.0,89.0,1.0,-9999.0,,,1.0
USW00023259,2013,4,31,-9999.0,,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,4,4,25.0,,,,,15.0,0.0,0.0,,194.0,106.0,,,230.0,240.0,94.0,116.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,4,5,22.0,,,,,0.0,0.0,0.0,,172.0,117.0,,,300.0,270.0,67.0,81.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,4,6,22.0,,,,,0.0,0.0,0.0,,183.0,111.0,,,290.0,280.0,58.0,76.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,4,7,34.0,,,,,20.0,0.0,0.0,,172.0,100.0,,,240.0,240.0,125.0,148.0,1.0,-9999.0,,,1.0
USW00023259,2013,4,8,74.0,,,,,13.0,0.0,0.0,,139.0,94.0,,,270.0,270.0,130.0,179.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,4,9,19.0,,,,,0.0,0.0,0.0,,167.0,61.0,,,280.0,280.0,58.0,94.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,5,1,13.0,,,,,0.0,0.0,0.0,,222.0,61.0,,,230.0,210.0,54.0,72.0,1.0,-9999.0,,,1.0
USW00023259,2013,5,10,27.0,,,,,0.0,0.0,0.0,,156.0,111.0,,,270.0,280.0,63.0,76.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,5,11,16.0,,,,,0.0,0.0,0.0,,172.0,94.0,,,300.0,280.0,54.0,94.0,1.0,1.0,,,1.0
USW00023259,2013,5,12,22.0,,,,,0.0,0.0,0.0,,206.0,94.0,,,260.0,280.0,63.0,89.0,1.0,1.0,,,-9999.0
USW00023259,2013,5,13,35.0,,,,,0.0,0.0,0.0,,178.0,106.0,,,230.0,220.0,72.0,103.0,1.0,-9999.0,,,1.0
USW00023259,2013,5,14,42.0,,,,,0.0,0.0,0.0,,167.0,111.0,,,230.0,240.0,76.0,94.0,-9999.0,-9999.0,,,1.0
USW00023259,2013,5,15,38.0,,,,,0.0,0.0,0.0,,172.0,106.0,,,240.0,240.0,89.0,130.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,5,16,29.0,,,,,0.0,0.0,0.0,,189.0,117.0,,,220.0,170.0,58.0,130.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,5,17,31.0,,,,,0.0,0.0,0.0,,178.0,94.0,,,250.0,230.0,76.0,103.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,5,18,33.0,,,,,0.0,0.0,0.0,,172.0,111.0,,,250.0,240.0,67.0,94.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,5,19,27.0,,,,,0.0,0.0,0.0,,194.0,106.0,,,220.0,230.0,58.0,89.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,5,2,21.0,,,,,0.0,0.0,0.0,,306.0,117.0,,,110.0,330.0,98.0,380.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,5,20,20.0,,,,,0.0,0.0,0.0,,-9999.0,-9999.0,,,240.0,-9999.0,36.0,-9999.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,5,21,42.0,,,,,0.0,0.0,0.0,,167.0,100.0,,,270.0,280.0,76.0,116.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,5,22,42.0,,,,,0.0,0.0,0.0,,144.0,89.0,,,260.0,250.0,81.0,116.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,5,23,51.0,,,,,0.0,0.0,0.0,,150.0,89.0,,,250.0,110.0,89.0,116.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,5,24,41.0,,,,,0.0,0.0,0.0,,150.0,78.0,,,240.0,220.0,81.0,116.0,1.0,-9999.0,,,1.0
USW00023259,2013,5,25,39.0,,,,,0.0,0.0,0.0,,150.0,100.0,,,240.0,240.0,76.0,98.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,5,26,30.0,,,,,0.0,0.0,0.0,,194.0,117.0,,,240.0,210.0,89.0,107.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,5,27,19.0,,,,,0.0,0.0,0.0,,178.0,117.0,,,270.0,80.0,58.0,219.0,1.0,-9999.0,,,1.0
USW00023259,2013,5,28,30.0,,,,,5.0,0.0,0.0,,200.0,128.0,,,240.0,280.0,67.0,98.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,5,29,30.0,,,,,0.0,0.0,0.0,,189.0,111.0,,,250.0,240.0,72.0,107.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,5,3,15.0,,,,,0.0,0.0,0.0,,272.0,111.0,,,200.0,200.0,125.0,139.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,5,30,40.0,,,,,0.0,0.0,0.0,,172.0,106.0,,,280.0,250.0,67.0,98.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,5,31,26.0,,,,,0.0,0.0,0.0,,211.0,89.0,,,250.0,300.0,63.0,76.0,-9999.0,-9999.0,,,1.0
USW00023259,2013,5,4,31.0,,,,,0.0,0.0,0.0,,211.0,83.0,,,210.0,210.0,103.0,134.0,1.0,1.0,,,-9999.0
USW00023259,2013,5,5,29.0,,,,,0.0,0.0,0.0,,211.0,89.0,,,170.0,140.0,89.0,125.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,5,6,18.0,,,,,0.0,0.0,0.0,,211.0,139.0,,,140.0,30.0,54.0,125.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,5,7,22.0,,,,,0.0,0.0,0.0,,211.0,111.0,,,230.0,200.0,89.0,112.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,5,8,27.0,,,,,0.0,0.0,0.0,,161.0,106.0,,,270.0,270.0,63.0,81.0,1.0,-9999.0,,,1.0
USW00023259,2013,5,9,34.0,,,,,0.0,0.0,0.0,,150.0,111.0,,,250.0,260.0,63.0,81.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,6,1,25.0,,,,,0.0,0.0,0.0,,217.0,94.0,,,250.0,210.0,72.0,125.0,-9999.0,-9999.0,,,1.0
USW00023259,2013,6,10,30.0,,,,,0.0,0.0,0.0,,194.0,139.0,,,220.0,240.0,98.0,125.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,6,11,22.0,,,,,0.0,0.0,0.0,,183.0,128.0,,,300.0,280.0,67.0,89.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,6,12,38.0,,,,,0.0,0.0,0.0,,178.0,117.0,,,240.0,230.0,72.0,116.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,6,13,38.0,,,,,0.0,0.0,0.0,,172.0,111.0,,,240.0,280.0,67.0,89.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,6,14,27.0,,,,,0.0,0.0,0.0,,189.0,94.0,,,270.0,230.0,54.0,76.0,1.0,1.0,,,-9999.0
USW00023259,2013,6,15,32.0,,,,,0.0,0.0,0.0,,150.0,111.0,,,220.0,230.0,67.0,89.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,6,16,30.0,,,,,0.0,0.0,0.0,,200.0,106.0,,,230.0,230.0,76.0,94.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,6,17,32.0,,,,,0.0,0.0,0.0,,200.0,122.0,,,250.0,250.0,81.0,112.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,6,18,43.0,,,,,0.0,0.0,0.0,,189.0,128.0,,,240.0,240.0,94.0,125.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,6,19,31.0,,,,,0.0,0.0,0.0,,183.0,111.0,,,270.0,240.0,76.0,98.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,6,2,43.0,,,,,0.0,0.0,0.0,,139.0,106.0,,,220.0,230.0,76.0,98.0,1.0,-9999.0,,,1.0
USW00023259,2013,6,20,37.0,,,,,0.0,0.0,0.0,,183.0,100.0,,,250.0,230.0,94.0,112.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,6,21,35.0,,,,,0.0,0.0,0.0,,183.0,111.0,,,280.0,250.0,72.0,94.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2013,6,22,30.0,,,,,0.0,0.0,0.0,,200.0,89.0,,,240.0,210.0,72.0,98.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,6,23,19.0,,,,,5.0,0.0,0.0,,206.0,128.0,,,310.0,220.0,45.0,67.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,6,24,22.0,,,,,5.0,0.0,0.0,,222.0,150.0,,,210.0,210.0,67.0,89.0,1.0,-9999.0,,,-9999.0
USW00023259,2013,6,25,21.0,,,,,0.0,0.0,0.0,,233.0,156.0,,,220.0,230.0,94.0,116.0,1.0,-9999.0,,,-9999.0
